trial,strategy,value,regret,winner,downside_breach
823,Resilience Strategy,84.064658,4.468427,False,False
823,Adaptive Strategy,83.789647,4.743438,False,False
823,Precautionary Strategy,88.533084,0.0,True,False
824,Efficiency Strategy,44.68285,29.434721,False,True
824,Balanced Strategy,62.427352,11.69022,False,False
824,Resilience Strategy,71.662904,2.454668,False,False
824,Adaptive Strategy,66.478737,7.638835,False,False
824,Precautionary Strategy,74.117571,0.0,True,False
825,Efficiency Strategy,71.251692,9.521128,False,False
825,Balanced Strategy,70.824449,9.948372,False,False
825,Resilience Strategy,66.560382,14.212438,False,False
825,Adaptive Strategy,80.772821,0.0,True,False
825,Precautionary Strategy,67.024631,13.74819,False,False
826,Efficiency Strategy,80.52791,28.39853,False,False
826,Balanced Strategy,96.216507,12.709933,False,False
826,Resilience Strategy,83.157396,25.769043,False,False
826,Adaptive Strategy,108.92644,0.0,True,False
826,Precautionary Strategy,89.322736,19.603704,False,False
827,Efficiency Strategy,73.053015,12.087178,False,False
827,Balanced Strategy,78.532174,6.608019,False,False
827,Resilience Strategy,80.708441,4.431752,False,False
827,Adaptive Strategy,85.140193,0.0,True,False
827,Precautionary Strategy,77.14073,7.999463,False,False
828,Efficiency Strategy,54.803983,42.738788,False,True
828,Balanced Strategy,76.316818,21.225954,False,False
828,Resilience Strategy,97.542771,0.0,True,False
828,Adaptive Strategy,87.111847,10.430925,False,False
828,Precautionary Strategy,85.584752,11.95802,False,False
829,Efficiency Strategy,77.624958,9.569973,False,False
829,Balanced Strategy,71.175936,16.018995,False,False
829,Resilience Strategy,87.194931,0.0,True,False
829,Adaptive Strategy,83.152564,4.042367,False,False
829,Precautionary Strategy,77.804425,9.390506,False,False
830,Efficiency Strategy,44.63735,37.318859,False,True
830,Balanced Strategy,73.054995,8.901214,False,False
830,Resilience Strategy,69.694703,12.261506,False,False
830,Adaptive Strategy,81.956209,0.0,True,False
830,Precautionary Strategy,79.404212,2.551997,False,False
831,Efficiency Strategy,84.852993,5.496905,False,False
831,Balanced Strategy,89.510717,0.839181,False,False
831,Resilience Strategy,84.309191,6.040707,False,False
831,Adaptive Strategy,90.349898,0.0,True,False
831,Precautionary Strategy,80.73466,9.615238,False,False
832,Efficiency Strategy,45.368582,35.04282,False,True
832,Balanced Strategy,65.947828,14.463574,False,False
832,Resilience Strategy,80.411403,0.0,True,False
832,Adaptive Strategy,72.522765,7.888637,False,False
832,Precautionary Strategy,77.778856,2.632547,False,False
833,Efficiency Strategy,70.534564,24.918888,False,False
833,Balanced Strategy,84.50046,10.952992,False,False
833,Resilience Strategy,86.393814,9.059638,False,False
833,Adaptive Strategy,95.453452,0.0,True,False
833,Precautionary Strategy,86.880656,8.572796,False,False
834,Efficiency Strategy,31.109489,43.993022,False,True
834,Balanced Strategy,59.991556,15.110956,False,False
834,Resilience Strategy,68.575691,6.52682,False,False
834,Adaptive Strategy,75.014086,0.088425,False,False
834,Precautionary Strategy,75.102511,0.0,True,False
835,Efficiency Strategy,70.634276,33.558798,False,False
835,Balanced Strategy,88.65125,15.541823,False,False
835,Resilience Strategy,90.696174,13.4969,False,False
835,Adaptive Strategy,104.193074,0.0,True,False
835,Precautionary Strategy,95.98781,8.205264,False,False
836,Efficiency Strategy,49.194709,25.076694,False,True
836,Balanced Strategy,65.380771,8.890632,False,False
836,Resilience Strategy,69.503685,4.767718,False,False
836,Adaptive Strategy,74.271403,0.0,True,False
836,Precautionary Strategy,72.032746,2.238657,False,False
837,Efficiency Strategy,69.337557,17.744458,False,False
837,Balanced Strategy,78.203639,8.878377,False,False
837,Resilience Strategy,80.311361,6.770654,False,False
837,Adaptive Strategy,75.835203,11.246813,False,False
837,Precautionary Strategy,87.082015,0.0,True,False
838,Efficiency Strategy,82.398356,21.254417,False,False
838,Balanced Strategy,93.947437,9.705336,False,False
838,Resilience Strategy,96.350422,7.30235,False,False
838,Adaptive Strategy,103.652773,0.0,True,False
838,Precautionary Strategy,97.344491,6.308282,False,False
839,Efficiency Strategy,60.870048,4.718671,False,False
839,Balanced Strategy,65.588719,0.0,True,False
839,Resilience Strategy,60.33422,5.254499,False,False
839,Adaptive Strategy,64.847403,0.741316,False,False
839,Precautionary Strategy,59.252938,6.335782,False,False
840,Efficiency Strategy,68.319227,15.50245,False,False
840,Balanced Strategy,74.194526,9.627151,False,False
840,Resilience Strategy,79.417609,4.404068,False,False
840,Adaptive Strategy,79.126854,4.694823,False,False
840,Precautionary Strategy,83.821677,0.0,True,False
841,Efficiency Strategy,58.218516,23.945017,False,False
841,Balanced Strategy,78.96695,3.196583,False,False
841,Resilience Strategy,82.163533,0.0,True,False
841,Adaptive Strategy,81.246043,0.91749,False,False
841,Precautionary Strategy,80.067922,2.095611,False,False
842,Efficiency Strategy,54.866492,32.454481,False,True
842,Balanced Strategy,70.730205,16.590767,False,False
842,Resilience Strategy,82.572925,4.748048,False,False
842,Adaptive Strategy,80.525995,6.794978,False,False
842,Precautionary Strategy,87.320973,0.0,True,False
843,Efficiency Strategy,42.772208,35.787264,False,True
843,Balanced Strategy,76.568932,1.99054,False,False
843,Resilience Strategy,76.185076,2.374396,False,False
843,Adaptive Strategy,70.030099,8.529373,False,False
843,Precautionary Strategy,78.559472,0.0,True,False
844,Efficiency Strategy,100.072779,9.751917,False,False
844,Balanced Strategy,101.351336,8.47336,False,False
844,Resilience Strategy,88.377316,21.44738,False,False
844,Adaptive Strategy,109.824696,0.0,True,False
844,Precautionary Strategy,87.185982,22.638713,False,False
845,Efficiency Strategy,56.981655,25.982589,False,False
845,Balanced Strategy,70.941811,12.022432,False,False
845,Resilience Strategy,81.818938,1.145305,False,False
845,Adaptive Strategy,76.003172,6.961071,False,False
845,Precautionary Strategy,82.964244,0.0,True,False
846,Efficiency Strategy,85.446596,41.52778,False,False
846,Balanced Strategy,99.58894,27.385435,False,False
846,Resilience Strategy,115.681647,11.292729,False,False
846,Adaptive Strategy,126.974376,0.0,True,False
846,Precautionary Strategy,108.462079,18.512297,False,False
847,Efficiency Strategy,71.772491,29.696637,False,False
847,Balanced Strategy,88.915693,12.553435,False,False
847,Resilience Strategy,96.182962,5.286167,False,False
847,Adaptive Strategy,101.469129,0.0,True,False
847,Precautionary Strategy,94.210289,7.25884,False,False
848,Efficiency Strategy,86.970737,31.006675,False,False
848,Balanced Strategy,112.713692,5.26372,False,False
848,Resilience Strategy,111.751186,6.226226,False,False
848,Adaptive Strategy,117.977412,0.0,True,False
848,Precautionary Strategy,103.297299,14.680113,False,False
849,Efficiency Strategy,68.483939,14.612297,False,False
849,Balanced Strategy,78.112999,4.983237,False,False
849,Resilience Strategy,73.384524,9.711712,False,False
849,Adaptive Strategy,83.096237,0.0,True,False
849,Precautionary Strategy,74.13463,8.961607,False,False
850,Efficiency Strategy,37.231534,34.666481,False,True
850,Balanced Strategy,59.959109,11.938906,False,False
850,Resilience Strategy,69.087346,2.810669,False,False
850,Adaptive Strategy,71.898015,0.0,True,False
850,Precautionary Strategy,69.486955,2.41106,False,False
851,Efficiency Strategy,55.208834,24.442376,False,False
851,Balanced Strategy,70.617236,9.033974,False,False
851,Resilience Strategy,69.546278,10.104932,False,False
851,Adaptive Strategy,73.660794,5.990416,False,False
851,Precautionary Strategy,79.65121,0.0,True,False
852,Efficiency Strategy,43.855561,41.673277,False,True
852,Balanced Strategy,65.736147,19.792691,False,False
852,Resilience Strategy,78.08541,7.443429,False,False
852,Adaptive Strategy,75.029891,10.498948,False,False
852,Precautionary Strategy,85.528838,0.0,True,False
853,Efficiency Strategy,40.479709,32.591934,False,True
853,Balanced Strategy,60.700569,12.371074,False,False
853,Resilience Strategy,60.621508,12.450135,False,False
853,Adaptive Strategy,73.071643,0.0,True,False
853,Precautionary Strategy,57.562532,15.509111,False,False
854,Efficiency Strategy,59.329754,22.464902,False,False
854,Balanced Strategy,60.994471,20.800185,False,False
854,Resilience Strategy,73.39076,8.403897,False,False
854,Adaptive Strategy,79.722779,2.071878,False,False
854,Precautionary Strategy,81.794657,0.0,True,False
855,Efficiency Strategy,87.768582,0.0,True,False
855,Balanced Strategy,86.449408,1.319175,False,False
855,Resilience Strategy,72.704361,15.064221,False,False
855,Adaptive Strategy,72.933121,14.835461,False,False
855,Precautionary Strategy,85.416776,2.351807,False,False
856,Efficiency Strategy,90.441712,27.485118,False,False
856,Balanced Strategy,113.581997,4.344833,False,False
856,Resilience Strategy,98.592277,19.334553,False,False
856,Adaptive Strategy,117.92683,0.0,True,False
856,Precautionary Strategy,102.1591,15.76773,False,False
857,Efficiency Strategy,57.988879,19.306785,False,False
857,Balanced Strategy,67.765194,9.530471,False,False
857,Resilience Strategy,72.900049,4.395616,False,False
857,Adaptive Strategy,77.295665,0.0,True,False
857,Precautionary Strategy,72.275058,5.020607,False,False
858,Efficiency Strategy,44.926527,28.741657,False,True
858,Balanced Strategy,56.483786,17.184398,False,False
858,Resilience Strategy,67.786307,5.881877,False,False
858,Adaptive Strategy,73.36965,0.298534,False,False
858,Precautionary Strategy,73.668184,0.0,True,False
859,Efficiency Strategy,41.286931,39.135129,False,True
859,Balanced Strategy,64.381725,16.040335,False,False
859,Resilience Strategy,80.42206,0.0,True,False
859,Adaptive Strategy,70.549269,9.87279,False,False
859,Precautionary Strategy,79.772783,0.649277,False,False
860,Efficiency Strategy,47.196322,28.813185,False,True
860,Balanced Strategy,52.737842,23.271664,False,True
860,Resilience Strategy,65.925476,10.08403,False,False
860,Adaptive Strategy,67.393097,8.616409,False,False
860,Precautionary Strategy,76.009506,0.0,True,False
861,Efficiency Strategy,61.023829,13.613347,False,False
861,Balanced Strategy,70.207686,4.42949,False,False
861,Resilience Strategy,70.331888,4.305288,False,False
861,Adaptive Strategy,68.799442,5.837734,False,False
861,Precautionary Strategy,74.637176,0.0,True,False
862,Efficiency Strategy,82.656369,27.978256,False,False
862,Balanced Strategy,87.935,22.699625,False,False
862,Resilience Strategy,98.037742,12.596883,False,False
862,Adaptive Strategy,110.634625,0.0,True,False
862,Precautionary Strategy,101.695776,8.938849,False,False
863,Efficiency Strategy,69.664651,28.764101,False,False
863,Balanced Strategy,91.03546,7.393293,False,False
863,Resilience Strategy,86.932563,11.49619,False,False
863,Adaptive Strategy,98.428752,0.0,True,False
863,Precautionary Strategy,91.18194,7.246812,False,False
864,Efficiency Strategy,75.561337,14.679278,False,False
864,Balanced Strategy,81.928055,8.312561,False,False
864,Resilience Strategy,81.237336,9.003279,False,False
864,Adaptive Strategy,90.240615,0.0,True,False
864,Precautionary Strategy,80.119293,10.121323,False,False
865,Efficiency Strategy,69.573126,12.135018,False,False
865,Balanced Strategy,56.83202,24.876124,False,False
865,Resilience Strategy,81.708144,0.0,True,False
865,Adaptive Strategy,61.849867,19.858278,False,False
865,Precautionary Strategy,64.906023,16.802121,False,False
866,Efficiency Strategy,43.183782,21.048909,False,True
866,Balanced Strategy,52.982293,11.250398,False,True
866,Resilience Strategy,64.232691,0.0,True,False
866,Adaptive Strategy,59.718579,4.514111,False,False
866,Precautionary Strategy,63.257094,0.975597,False,False
867,Efficiency Strategy,96.640973,26.172187,False,False
867,Balanced Strategy,96.621919,26.191241,False,False
867,Resilience Strategy,95.798479,27.014681,False,False
867,Adaptive Strategy,122.81316,0.0,True,False
867,Precautionary Strategy,102.010412,20.802748,False,False
868,Efficiency Strategy,60.039438,47.12161,False,False
868,Balanced Strategy,92.138637,15.022411,False,False
868,Resilience Strategy,93.113383,14.047665,False,False
868,Adaptive Strategy,107.161048,0.0,True,False
868,Precautionary Strategy,101.49124,5.669808,False,False
869,Efficiency Strategy,74.061492,18.831882,False,False
869,Balanced Strategy,92.540406,0.352968,False,False
869,Resilience Strategy,89.136399,3.756976,False,False
869,Adaptive Strategy,92.893374,0.0,True,False
869,Precautionary Strategy,89.169691,3.723683,False,False
870,Efficiency Strategy,75.64127,36.522993,False,False
870,Balanced Strategy,104.381391,7.782872,False,False
870,Resilience Strategy,108.962513,3.20175,False,False
870,Adaptive Strategy,112.164263,0.0,True,False
870,Precautionary Strategy,108.097144,4.067119,False,False
871,Efficiency Strategy,84.966035,34.53056,False,False
871,Balanced Strategy,103.978341,15.518255,False,False
871,Resilience Strategy,102.688422,16.808173,False,False
871,Adaptive Strategy,119.496595,0.0,True,False
871,Precautionary Strategy,104.645605,14.85099,False,False
872,Efficiency Strategy,73.581899,0.0,True,False
872,Balanced Strategy,67.329555,6.252343,False,False
872,Resilience Strategy,63.183344,10.398555,False,False
872,Adaptive Strategy,71.801471,1.780428,False,False
872,Precautionary Strategy,65.687019,7.894879,False,False
873,Efficiency Strategy,60.572217,53.056611,False,False
873,Balanced Strategy,113.628828,0.0,True,False
873,Resilience Strategy,87.31799,26.310838,False,False
873,Adaptive Strategy,92.650333,20.978495,False,False
873,Precautionary Strategy,97.632004,15.996824,False,False
874,Efficiency Strategy,90.077247,10.197295,False,False
874,Balanced Strategy,95.492015,4.782527,False,False
874,Resilience Strategy,86.397177,13.877365,False,False
874,Adaptive Strategy,96.254784,4.019758,False,False
874,Precautionary Strategy,100.274541,0.0,True,False
875,Efficiency Strategy,46.239472,41.903025,False,True
875,Balanced Strategy,55.992112,32.150385,False,False
875,Resilience Strategy,88.142497,0.0,True,False
875,Adaptive Strategy,81.962293,6.180204,False,False
875,Precautionary Strategy,85.579072,2.563425,False,False
876,Efficiency Strategy,68.180413,25.208494,False,False
876,Balanced Strategy,78.484319,14.904588,False,False
876,Resilience Strategy,80.288295,13.100613,False,False
876,Adaptive Strategy,89.626849,3.762059,False,False
876,Precautionary Strategy,93.388908,0.0,True,False
877,Efficiency Strategy,91.11532,24.509338,False,False
877,Balanced Strategy,101.105167,14.519491,False,False
877,Resilience Strategy,97.01312,18.611538,False,False
