scenario,trial,strategy,value,best_trial_value,regret,downside_breach,scenario_probability
Baseline,265,Adaptive Strategy,81.038775,81.038775,0.0,False,0.3
Baseline,265,Precautionary Strategy,73.962643,81.038775,7.076131,False,0.3
Baseline,266,Efficiency Strategy,75.318235,82.919927,7.601693,False,0.3
Baseline,266,Balanced Strategy,77.824178,82.919927,5.09575,False,0.3
Baseline,266,Resilience Strategy,75.898542,82.919927,7.021385,False,0.3
Baseline,266,Adaptive Strategy,82.919927,82.919927,0.0,False,0.3
Baseline,266,Precautionary Strategy,69.306643,82.919927,13.613284,False,0.3
Baseline,267,Efficiency Strategy,77.554311,81.577867,4.023555,False,0.3
Baseline,267,Balanced Strategy,77.41794,81.577867,4.159927,False,0.3
Baseline,267,Resilience Strategy,71.797592,81.577867,9.780275,False,0.3
Baseline,267,Adaptive Strategy,81.577867,81.577867,0.0,False,0.3
Baseline,267,Precautionary Strategy,72.813847,81.577867,8.76402,False,0.3
Baseline,268,Efficiency Strategy,74.92289,80.369885,5.446995,False,0.3
Baseline,268,Balanced Strategy,76.792505,80.369885,3.57738,False,0.3
Baseline,268,Resilience Strategy,75.493897,80.369885,4.875989,False,0.3
Baseline,268,Adaptive Strategy,80.369885,80.369885,0.0,False,0.3
Baseline,268,Precautionary Strategy,70.525079,80.369885,9.844806,False,0.3
Baseline,269,Efficiency Strategy,74.377007,78.552481,4.175473,False,0.3
Baseline,269,Balanced Strategy,78.552481,78.552481,0.0,False,0.3
Baseline,269,Resilience Strategy,75.865443,78.552481,2.687037,False,0.3
Baseline,269,Adaptive Strategy,77.250856,78.552481,1.301624,False,0.3
Baseline,269,Precautionary Strategy,75.26432,78.552481,3.288161,False,0.3
Baseline,270,Efficiency Strategy,74.427992,87.283234,12.855242,False,0.3
Baseline,270,Balanced Strategy,87.283234,87.283234,0.0,False,0.3
Baseline,270,Resilience Strategy,71.826991,87.283234,15.456242,False,0.3
Baseline,270,Adaptive Strategy,78.029623,87.283234,9.25361,False,0.3
Baseline,270,Precautionary Strategy,74.38201,87.283234,12.901224,False,0.3
Baseline,271,Efficiency Strategy,74.192857,81.582894,7.390037,False,0.3
Baseline,271,Balanced Strategy,81.582894,81.582894,0.0,False,0.3
Baseline,271,Resilience Strategy,80.054249,81.582894,1.528645,False,0.3
Baseline,271,Adaptive Strategy,79.237141,81.582894,2.345753,False,0.3
Baseline,271,Precautionary Strategy,74.318313,81.582894,7.264581,False,0.3
Baseline,272,Efficiency Strategy,75.346721,83.082739,7.736018,False,0.3
Baseline,272,Balanced Strategy,79.099913,83.082739,3.982825,False,0.3
Baseline,272,Resilience Strategy,78.945203,83.082739,4.137535,False,0.3
Baseline,272,Adaptive Strategy,83.082739,83.082739,0.0,False,0.3
Baseline,272,Precautionary Strategy,71.087325,83.082739,11.995413,False,0.3
Baseline,273,Efficiency Strategy,81.537713,82.586184,1.048471,False,0.3
Baseline,273,Balanced Strategy,82.586184,82.586184,0.0,False,0.3
Baseline,273,Resilience Strategy,76.109105,82.586184,6.477079,False,0.3
Baseline,273,Adaptive Strategy,78.422348,82.586184,4.163836,False,0.3
Baseline,273,Precautionary Strategy,73.997123,82.586184,8.589061,False,0.3
Baseline,274,Efficiency Strategy,74.513602,80.502817,5.989215,False,0.3
Baseline,274,Balanced Strategy,80.502817,80.502817,0.0,False,0.3
Baseline,274,Resilience Strategy,73.700587,80.502817,6.802231,False,0.3
Baseline,274,Adaptive Strategy,73.695114,80.502817,6.807703,False,0.3
Baseline,274,Precautionary Strategy,76.578609,80.502817,3.924208,False,0.3
Baseline,275,Efficiency Strategy,77.474359,82.335449,4.86109,False,0.3
Baseline,275,Balanced Strategy,82.335449,82.335449,0.0,False,0.3
Baseline,275,Resilience Strategy,74.241461,82.335449,8.093988,False,0.3
Baseline,275,Adaptive Strategy,80.9654,82.335449,1.370049,False,0.3
Baseline,275,Precautionary Strategy,77.145978,82.335449,5.189471,False,0.3
Baseline,276,Efficiency Strategy,78.063391,84.293173,6.229782,False,0.3
Baseline,276,Balanced Strategy,79.964005,84.293173,4.329168,False,0.3
Baseline,276,Resilience Strategy,84.293173,84.293173,0.0,False,0.3
Baseline,276,Adaptive Strategy,79.892999,84.293173,4.400173,False,0.3
Baseline,276,Precautionary Strategy,74.307557,84.293173,9.985616,False,0.3
Baseline,277,Efficiency Strategy,82.102086,82.102086,0.0,False,0.3
Baseline,277,Balanced Strategy,76.684977,82.102086,5.417109,False,0.3
Baseline,277,Resilience Strategy,71.527008,82.102086,10.575078,False,0.3
Baseline,277,Adaptive Strategy,76.103803,82.102086,5.998284,False,0.3
Baseline,277,Precautionary Strategy,75.400987,82.102086,6.701099,False,0.3
Baseline,278,Efficiency Strategy,78.776892,83.417577,4.640685,False,0.3
Baseline,278,Balanced Strategy,81.324463,83.417577,2.093115,False,0.3
Baseline,278,Resilience Strategy,70.58932,83.417577,12.828258,False,0.3
Baseline,278,Adaptive Strategy,83.417577,83.417577,0.0,False,0.3
Baseline,278,Precautionary Strategy,77.391798,83.417577,6.02578,False,0.3
Baseline,279,Efficiency Strategy,76.608066,81.501431,4.893364,False,0.3
Baseline,279,Balanced Strategy,79.197699,81.501431,2.303731,False,0.3
Baseline,279,Resilience Strategy,76.676787,81.501431,4.824643,False,0.3
Baseline,279,Adaptive Strategy,81.501431,81.501431,0.0,False,0.3
Baseline,279,Precautionary Strategy,75.725909,81.501431,5.775522,False,0.3
Baseline,280,Efficiency Strategy,73.641742,82.293831,8.652089,False,0.3
Baseline,280,Balanced Strategy,78.576133,82.293831,3.717698,False,0.3
Baseline,280,Resilience Strategy,71.01258,82.293831,11.281251,False,0.3
Baseline,280,Adaptive Strategy,82.293831,82.293831,0.0,False,0.3
Baseline,280,Precautionary Strategy,75.390649,82.293831,6.903181,False,0.3
Baseline,281,Efficiency Strategy,76.603555,82.973776,6.370221,False,0.3
Baseline,281,Balanced Strategy,79.990398,82.973776,2.983378,False,0.3
Baseline,281,Resilience Strategy,69.980451,82.973776,12.993325,False,0.3
Baseline,281,Adaptive Strategy,82.973776,82.973776,0.0,False,0.3
Baseline,281,Precautionary Strategy,72.398187,82.973776,10.575589,False,0.3
Baseline,282,Efficiency Strategy,77.287153,83.991701,6.704548,False,0.3
Baseline,282,Balanced Strategy,82.446109,83.991701,1.545591,False,0.3
Baseline,282,Resilience Strategy,72.380498,83.991701,11.611202,False,0.3
Baseline,282,Adaptive Strategy,83.991701,83.991701,0.0,False,0.3
Baseline,282,Precautionary Strategy,74.172226,83.991701,9.819475,False,0.3
Baseline,283,Efficiency Strategy,76.98457,82.182319,5.197748,False,0.3
Baseline,283,Balanced Strategy,80.768137,82.182319,1.414182,False,0.3
Baseline,283,Resilience Strategy,70.908923,82.182319,11.273395,False,0.3
Baseline,283,Adaptive Strategy,82.182319,82.182319,0.0,False,0.3
Baseline,283,Precautionary Strategy,73.984528,82.182319,8.19779,False,0.3
Baseline,284,Efficiency Strategy,80.008831,81.508914,1.500084,False,0.3
Baseline,284,Balanced Strategy,78.449579,81.508914,3.059336,False,0.3
Baseline,284,Resilience Strategy,73.560048,81.508914,7.948867,False,0.3
Baseline,284,Adaptive Strategy,81.508914,81.508914,0.0,False,0.3
Baseline,284,Precautionary Strategy,73.621897,81.508914,7.887018,False,0.3
Baseline,285,Efficiency Strategy,73.378094,80.120689,6.742595,False,0.3
Baseline,285,Balanced Strategy,78.518127,80.120689,1.602562,False,0.3
Baseline,285,Resilience Strategy,78.45289,80.120689,1.667799,False,0.3
Baseline,285,Adaptive Strategy,80.120689,80.120689,0.0,False,0.3
Baseline,285,Precautionary Strategy,71.18862,80.120689,8.932069,False,0.3
Baseline,286,Efficiency Strategy,79.047811,80.387549,1.339738,False,0.3
Baseline,286,Balanced Strategy,73.539669,80.387549,6.84788,False,0.3
Baseline,286,Resilience Strategy,68.289198,80.387549,12.098351,False,0.3
Baseline,286,Adaptive Strategy,80.387549,80.387549,0.0,False,0.3
Baseline,286,Precautionary Strategy,74.342776,80.387549,6.044773,False,0.3
Baseline,287,Efficiency Strategy,77.561198,77.561198,0.0,False,0.3
Baseline,287,Balanced Strategy,76.421651,77.561198,1.139546,False,0.3
Baseline,287,Resilience Strategy,74.198501,77.561198,3.362696,False,0.3
Baseline,287,Adaptive Strategy,76.2038,77.561198,1.357397,False,0.3
Baseline,287,Precautionary Strategy,74.458687,77.561198,3.102511,False,0.3
Baseline,288,Efficiency Strategy,72.054043,78.652272,6.598228,False,0.3
Baseline,288,Balanced Strategy,78.652272,78.652272,0.0,False,0.3
Baseline,288,Resilience Strategy,75.434738,78.652272,3.217534,False,0.3
Baseline,288,Adaptive Strategy,75.130123,78.652272,3.522149,False,0.3
Baseline,288,Precautionary Strategy,72.232491,78.652272,6.419781,False,0.3
Baseline,289,Efficiency Strategy,79.264439,83.746904,4.482465,False,0.3
Baseline,289,Balanced Strategy,83.746904,83.746904,0.0,False,0.3
Baseline,289,Resilience Strategy,70.138119,83.746904,13.608785,False,0.3
Baseline,289,Adaptive Strategy,81.419755,83.746904,2.327148,False,0.3
Baseline,289,Precautionary Strategy,70.092152,83.746904,13.654752,False,0.3
Baseline,290,Efficiency Strategy,72.864226,83.888221,11.023995,False,0.3
Baseline,290,Balanced Strategy,83.888221,83.888221,0.0,False,0.3
Baseline,290,Resilience Strategy,76.654547,83.888221,7.233675,False,0.3
Baseline,290,Adaptive Strategy,77.987417,83.888221,5.900804,False,0.3
Baseline,290,Precautionary Strategy,74.457083,83.888221,9.431138,False,0.3
Baseline,291,Efficiency Strategy,78.825839,82.217337,3.391498,False,0.3
Baseline,291,Balanced Strategy,79.643878,82.217337,2.573459,False,0.3
Baseline,291,Resilience Strategy,81.391836,82.217337,0.825501,False,0.3
Baseline,291,Adaptive Strategy,82.217337,82.217337,0.0,False,0.3
Baseline,291,Precautionary Strategy,64.821055,82.217337,17.396282,False,0.3
Baseline,292,Efficiency Strategy,76.029401,80.440398,4.410997,False,0.3
Baseline,292,Balanced Strategy,76.890271,80.440398,3.550126,False,0.3
Baseline,292,Resilience Strategy,74.03756,80.440398,6.402838,False,0.3
Baseline,292,Adaptive Strategy,80.440398,80.440398,0.0,False,0.3
Baseline,292,Precautionary Strategy,71.846571,80.440398,8.593826,False,0.3
Baseline,293,Efficiency Strategy,73.645247,83.190216,9.544969,False,0.3
Baseline,293,Balanced Strategy,83.190216,83.190216,0.0,False,0.3
Baseline,293,Resilience Strategy,76.442026,83.190216,6.74819,False,0.3
Baseline,293,Adaptive Strategy,78.387782,83.190216,4.802435,False,0.3
Baseline,293,Precautionary Strategy,75.838949,83.190216,7.351268,False,0.3
Baseline,294,Efficiency Strategy,78.925542,82.901922,3.976381,False,0.3
Baseline,294,Balanced Strategy,82.901922,82.901922,0.0,False,0.3
Baseline,294,Resilience Strategy,71.48406,82.901922,11.417862,False,0.3
Baseline,294,Adaptive Strategy,82.739645,82.901922,0.162277,False,0.3
Baseline,294,Precautionary Strategy,71.976635,82.901922,10.925287,False,0.3
Baseline,295,Efficiency Strategy,80.365134,80.506062,0.140928,False,0.3
Baseline,295,Balanced Strategy,78.522653,80.506062,1.983409,False,0.3
Baseline,295,Resilience Strategy,67.834662,80.506062,12.6714,False,0.3
Baseline,295,Adaptive Strategy,80.506062,80.506062,0.0,False,0.3
Baseline,295,Precautionary Strategy,68.447512,80.506062,12.058549,False,0.3
Baseline,296,Efficiency Strategy,76.248552,78.925425,2.676873,False,0.3
Baseline,296,Balanced Strategy,78.925425,78.925425,0.0,False,0.3
Baseline,296,Resilience Strategy,73.446085,78.925425,5.47934,False,0.3
Baseline,296,Adaptive Strategy,75.93924,78.925425,2.986185,False,0.3
Baseline,296,Precautionary Strategy,70.452813,78.925425,8.472612,False,0.3
Baseline,297,Efficiency Strategy,74.366228,82.527256,8.161028,False,0.3
Baseline,297,Balanced Strategy,78.355674,82.527256,4.171582,False,0.3
Baseline,297,Resilience Strategy,78.515499,82.527256,4.011757,False,0.3
Baseline,297,Adaptive Strategy,82.527256,82.527256,0.0,False,0.3
Baseline,297,Precautionary Strategy,72.383414,82.527256,10.143842,False,0.3
Baseline,298,Efficiency Strategy,80.721633,80.721633,0.0,False,0.3
Baseline,298,Balanced Strategy,74.995813,80.721633,5.725821,False,0.3
Baseline,298,Resilience Strategy,76.705064,80.721633,4.016569,False,0.3
Baseline,298,Adaptive Strategy,79.874296,80.721633,0.847337,False,0.3
Baseline,298,Precautionary Strategy,74.508974,80.721633,6.212659,False,0.3
Baseline,299,Efficiency Strategy,78.815387,81.035397,2.22001,False,0.3
Baseline,299,Balanced Strategy,77.061275,81.035397,3.974122,False,0.3
Baseline,299,Resilience Strategy,77.053474,81.035397,3.981922,False,0.3
Baseline,299,Adaptive Strategy,80.37207,81.035397,0.663327,False,0.3
Baseline,299,Precautionary Strategy,81.035397,81.035397,0.0,False,0.3
Baseline,300,Efficiency Strategy,75.987217,82.907525,6.920308,False,0.3
Baseline,300,Balanced Strategy,82.907525,82.907525,0.0,False,0.3
Baseline,300,Resilience Strategy,76.591271,82.907525,6.316253,False,0.3
Baseline,300,Adaptive Strategy,76.877621,82.907525,6.029904,False,0.3
Baseline,300,Precautionary Strategy,77.881867,82.907525,5.025658,False,0.3
Baseline,301,Efficiency Strategy,73.718768,83.60686,9.888093,False,0.3
Baseline,301,Balanced Strategy,72.404014,83.60686,11.202846,False,0.3
Baseline,301,Resilience Strategy,77.209947,83.60686,6.396913,False,0.3
Baseline,301,Adaptive Strategy,83.60686,83.60686,0.0,False,0.3
Baseline,301,Precautionary Strategy,73.956077,83.60686,9.650783,False,0.3
Baseline,302,Efficiency Strategy,76.116942,83.851045,7.734103,False,0.3
Baseline,302,Balanced Strategy,83.851045,83.851045,0.0,False,0.3
Baseline,302,Resilience Strategy,76.785604,83.851045,7.065441,False,0.3
Baseline,302,Adaptive Strategy,78.432402,83.851045,5.418643,False,0.3
Baseline,302,Precautionary Strategy,75.994599,83.851045,7.856446,False,0.3
Baseline,303,Efficiency Strategy,73.170125,77.423096,4.252971,False,0.3
Baseline,303,Balanced Strategy,77.423096,77.423096,0.0,False,0.3
Baseline,303,Resilience Strategy,71.49661,77.423096,5.926486,False,0.3
Baseline,303,Adaptive Strategy,73.799948,77.423096,3.623148,False,0.3
Baseline,303,Precautionary Strategy,70.268122,77.423096,7.154974,False,0.3
Baseline,304,Efficiency Strategy,80.566984,80.566984,0.0,False,0.3
Baseline,304,Balanced Strategy,75.806534,80.566984,4.760449,False,0.3
Baseline,304,Resilience Strategy,72.999904,80.566984,7.56708,False,0.3
Baseline,304,Adaptive Strategy,76.917079,80.566984,3.649905,False,0.3
Baseline,304,Precautionary Strategy,76.396822,80.566984,4.170162,False,0.3
Baseline,305,Efficiency Strategy,76.903592,80.572236,3.668644,False,0.3
Baseline,305,Balanced Strategy,80.572236,80.572236,0.0,False,0.3
Baseline,305,Resilience Strategy,74.33294,80.572236,6.239296,False,0.3
Baseline,305,Adaptive Strategy,76.886919,80.572236,3.685317,False,0.3
Baseline,305,Precautionary Strategy,70.878172,80.572236,9.694064,False,0.3
Baseline,306,Efficiency Strategy,79.411798,79.411798,0.0,False,0.3
Baseline,306,Balanced Strategy,78.92778,79.411798,0.484018,False,0.3
Baseline,306,Resilience Strategy,76.973205,79.411798,2.438593,False,0.3
Baseline,306,Adaptive Strategy,70.912212,79.411798,8.499585,False,0.3
Baseline,306,Precautionary Strategy,77.130326,79.411798,2.281472,False,0.3
Baseline,307,Efficiency Strategy,75.418098,85.618572,10.200473,False,0.3
Baseline,307,Balanced Strategy,85.618572,85.618572,0.0,False,0.3
Baseline,307,Resilience Strategy,73.117735,85.618572,12.500837,False,0.3
Baseline,307,Adaptive Strategy,80.484807,85.618572,5.133765,False,0.3
Baseline,307,Precautionary Strategy,75.781133,85.618572,9.837439,False,0.3
Baseline,308,Efficiency Strategy,74.272615,84.267309,9.994695,False,0.3
Baseline,308,Balanced Strategy,81.718214,84.267309,2.549095,False,0.3
Baseline,308,Resilience Strategy,72.714352,84.267309,11.552957,False,0.3
Baseline,308,Adaptive Strategy,84.267309,84.267309,0.0,False,0.3
Baseline,308,Precautionary Strategy,76.179619,84.267309,8.08769,False,0.3
Baseline,309,Efficiency Strategy,78.38691,81.299735,2.912825,False,0.3
Baseline,309,Balanced Strategy,76.927417,81.299735,4.372317,False,0.3
Baseline,309,Resilience Strategy,74.018286,81.299735,7.281448,False,0.3
Baseline,309,Adaptive Strategy,81.299735,81.299735,0.0,False,0.3
Baseline,309,Precautionary Strategy,67.699972,81.299735,13.599763,False,0.3
Baseline,310,Efficiency Strategy,75.244752,84.236935,8.992183,False,0.3
Baseline,310,Balanced Strategy,81.914221,84.236935,2.322714,False,0.3
Baseline,310,Resilience Strategy,70.845458,84.236935,13.391477,False,0.3
Baseline,310,Adaptive Strategy,84.236935,84.236935,0.0,False,0.3
Baseline,310,Precautionary Strategy,71.915054,84.236935,12.32188,False,0.3
Baseline,311,Efficiency Strategy,77.869772,81.788184,3.918412,False,0.3
Baseline,311,Balanced Strategy,75.657008,81.788184,6.131176,False,0.3
Baseline,311,Resilience Strategy,76.103135,81.788184,5.685049,False,0.3
Baseline,311,Adaptive Strategy,81.788184,81.788184,0.0,False,0.3
Baseline,311,Precautionary Strategy,77.209122,81.788184,4.579062,False,0.3
Baseline,312,Efficiency Strategy,80.96221,82.860571,1.898361,False,0.3
Baseline,312,Balanced Strategy,82.860571,82.860571,0.0,False,0.3
Baseline,312,Resilience Strategy,75.276757,82.860571,7.583814,False,0.3
Baseline,312,Adaptive Strategy,76.721508,82.860571,6.139063,False,0.3
Baseline,312,Precautionary Strategy,77.771295,82.860571,5.089276,False,0.3
Baseline,313,Efficiency Strategy,72.987596,81.730673,8.743077,False,0.3
Baseline,313,Balanced Strategy,77.783871,81.730673,3.946803,False,0.3
Baseline,313,Resilience Strategy,76.861326,81.730673,4.869347,False,0.3
Baseline,313,Adaptive Strategy,81.730673,81.730673,0.0,False,0.3
Baseline,313,Precautionary Strategy,78.579196,81.730673,3.151477,False,0.3
Baseline,314,Efficiency Strategy,76.88784,80.922181,4.034342,False,0.3
Baseline,314,Balanced Strategy,74.029793,80.922181,6.892388,False,0.3
Baseline,314,Resilience Strategy,73.824225,80.922181,7.097957,False,0.3
Baseline,314,Adaptive Strategy,80.922181,80.922181,0.0,False,0.3
Baseline,314,Precautionary Strategy,72.748173,80.922181,8.174009,False,0.3
Baseline,315,Efficiency Strategy,81.137361,81.800368,0.663008,False,0.3
Baseline,315,Balanced Strategy,78.357162,81.800368,3.443206,False,0.3
Baseline,315,Resilience Strategy,70.342458,81.800368,11.45791,False,0.3
Baseline,315,Adaptive Strategy,81.800368,81.800368,0.0,False,0.3
Baseline,315,Precautionary Strategy,70.356944,81.800368,11.443424,False,0.3
Baseline,316,Efficiency Strategy,81.999677,83.638175,1.638498,False,0.3
Baseline,316,Balanced Strategy,79.910283,83.638175,3.727893,False,0.3
Baseline,316,Resilience Strategy,70.440147,83.638175,13.198029,False,0.3
Baseline,316,Adaptive Strategy,83.638175,83.638175,0.0,False,0.3
