"case_id","domain","bias_source","hygiene_practice","true_value","evidence_quality","decision_stakes","pre_hygiene_judgment","post_hygiene_judgment","outcome","pre_error","post_error","pre_absolute_error","post_absolute_error","error_reduction","pre_brier_score","post_brier_score","brier_improvement","post_probability_bin","review_flag"
259,"Financial Risk","confirmation","calibration_review",0.695850256830454,"high","medium",0.830169736479518,0.813917357715741,0,0.134319479649064,0.118067100885287,0.134319479649064,0.118067100885287,0.0162523787637773,0.689181791366473,0.662461465190974,0.0267203261754992,"[0.8,0.9)","review"
260,"Infrastructure","anchoring","structured_dissent",0.826526296138763,"low","low",0.911708290927478,0.99,1,0.0851819947887144,0.163473703861236,0.0851819947887144,0.163473703861236,-0.0782917090725221,0.00779542589094689,1e-04,0.00769542589094689,"[0.9,1]","review"
261,"Healthcare","overconfidence","premortem",0.737928878329694,"medium","high",0.8452664459335,0.808307633989249,1,0.107337567603806,0.0703787556595543,0.107337567603806,0.0703787556595543,0.0369588119442514,0.0239424727540504,0.0367459631867999,-0.0128034904327494,"[0.8,0.9)","acceptable"
262,"Healthcare","anchoring","independent_estimates",0.2714598974213,"medium","medium",0.3006433053247,0.315706421709215,0,0.0291834079033992,0.0442465242879144,0.0291834079033992,0.0442465242879144,-0.0150631163845151,0.0903863970365606,0.0996705447084366,-0.00928414767187599,"[0.3,0.4)","review"
263,"Healthcare","availability","model_validation",0.613496461696923,"medium","medium",0.663222130906345,0.526179528268874,0,0.0497256692094219,-0.0873169334280485,0.0497256692094219,0.0873169334280485,-0.0375912642186266,0.439863594923953,0.276864895969255,0.162998698954697,"[0.5,0.6)","review"
264,"Healthcare","anchoring","decision_record",0.169726770929992,"medium","high",0.381653883611211,0.329870945383331,0,0.211927112681219,0.160144174453339,0.211927112681219,0.160144174453339,0.0517829382278802,0.14565968687552,0.108814840608093,0.0368448462674274,"[0.3,0.4)","review"
265,"Infrastructure","availability","structured_dissent",0.376061723381281,"high","low",0.457019838473651,0.379365858445978,0,0.0809581150923697,0.00330413506469734,0.0809581150923697,0.00330413506469734,0.0776539800276724,0.208867132758482,0.143918454554454,0.0649486782040277,"[0.3,0.4)","acceptable"
266,"Infrastructure","availability","structured_dissent",0.881889186240733,"medium","medium",0.857464536004705,0.928739878232741,1,-0.0244246502360277,0.0468506919920079,0.0244246502360277,0.0468506919920079,-0.0224260417559802,0.020316358496354,0.00507800495428463,0.0152383535420694,"[0.9,1]","review"
267,"AI Governance","anchoring","decision_record",0.15366057548672,"low","medium",0.406971430986357,0.188407238623488,0,0.253310855499637,0.0347466631367682,0.253310855499637,0.0347466631367682,0.218564192362869,0.165625745639083,0.0354972875657279,0.130128458073355,"[0.1,0.2)","acceptable"
268,"Public Policy","model_overtrust","decision_record",0.749939097836614,"medium","medium",0.93544064352618,0.703909945148958,1,0.185501545689566,-0.0460291526876557,0.185501545689566,0.0460291526876557,0.13947239300191,0.00416791050831383,0.0876693205816931,-0.0835014100733792,"[0.7,0.8)","acceptable"
269,"Financial Risk","framing","base_rate_check",0.536504060775042,"low","high",0.463115961735241,0.59680435618591,1,-0.0733880990398001,0.0603002954108682,0.0733880990398001,0.0603002954108682,0.0130878036289319,0.288244470543475,0.162566727190659,0.125677743352816,"[0.5,0.6)","review"
270,"Organizational Strategy","confirmation","structured_dissent",0.296318749338388,"medium","high",0.375890232705518,0.351387978242034,0,0.079571483367129,0.0550692289036453,0.079571483367129,0.0550692289036453,0.0245022544634838,0.141293467043408,0.123473511253024,0.0178199557903841,"[0.3,0.4)","acceptable"
271,"AI Governance","overconfidence","model_validation",0.219742173142731,"high","low",0.330069721611757,0.310625932237809,0,0.110327548469025,0.0908837590950774,0.110327548469025,0.0908837590950774,0.0194437893739481,0.108946021124863,0.0964884697786077,0.0124575513462549,"[0.3,0.4)","acceptable"
272,"Organizational Strategy","framing","independent_estimates",0.450809541717172,"high","medium",0.538670283830022,0.542870875323265,0,0.0878607421128504,0.0920613336060934,0.0878607421128504,0.0920613336060934,-0.00420059149324292,0.290165674681517,0.294708787274248,-0.00454311259273138,"[0.5,0.6)","review"
273,"Infrastructure","anchoring","calibration_review",0.692682783678174,"medium","low",0.803839971402106,0.733165202365044,1,0.111157187723932,0.0404824186868704,0.111157187723932,0.0404824186868704,0.0706747690370614,0.0384787568195267,0.0712008092288877,-0.032722052409361,"[0.7,0.8)","acceptable"
274,"Healthcare","anchoring","structured_dissent",0.851018508337438,"medium","medium",0.956307232023176,0.976618355440785,1,0.105288723685738,0.125599847103346,0.105288723685738,0.125599847103346,-0.0203111234176087,0.00190905797347658,0.000546701302293489,0.0013623566711831,"[0.9,1]","review"
275,"Healthcare","anchoring","decision_record",0.72415444497019,"medium","medium",0.813361615190411,0.805262170232002,1,0.0892071702202208,0.0811077252618118,0.0892071702202208,0.0811077252618118,0.00809944495840909,0.0348338866843321,0.0379228223427496,-0.00308893565841757,"[0.8,0.9)","acceptable"
276,"Public Policy","anchoring","decision_record",0.769384663365781,"high","low",0.803585494846125,0.957909840679506,1,0.034200831480344,0.188525177313725,0.034200831480344,0.188525177313725,-0.154324345833381,0.0385786578348414,0.00177158151162453,0.0368070763232169,"[0.9,1]","review"
277,"Financial Risk","overconfidence","independent_estimates",0.599203296005726,"medium","medium",0.72083917117816,0.638237405285625,1,0.121635875172435,0.0390341092798994,0.121635875172435,0.0390341092798994,0.0826017658925352,0.0779307683484964,0.130872174934477,-0.0529414065859806,"[0.6,0.7)","acceptable"
278,"Infrastructure","confirmation","structured_dissent",0.203824907168746,"high","medium",0.32559899504276,0.213573617648037,1,0.121774087874014,0.0097487104792906,0.121774087874014,0.0097487104792906,0.112025377394724,0.454816715487335,0.618466454859196,-0.163649739371862,"[0.2,0.3)","review"
279,"Organizational Strategy","framing","decision_record",0.219687009416521,"high","high",0.0695546882804832,0.115379292085177,0,-0.150132321136037,-0.104307717331344,0.150132321136037,0.104307717331344,0.0458246038046934,0.00483785466179519,0.0133123810420765,-0.00847452638028131,"[0.1,0.2)","acceptable"
280,"Healthcare","anchoring","calibration_review",0.596883452124894,"medium","medium",0.708711251472737,0.507576528175964,1,0.111827799347844,-0.0893069239489298,0.111827799347844,0.0893069239489298,0.0225208753989139,0.0848491350185788,0.242480875603237,-0.157631740584658,"[0.5,0.6)","acceptable"
281,"Public Policy","overconfidence","calibration_review",0.280066644772887,"medium","low",0.36774336629793,0.221426825001766,0,0.0876767215250432,-0.0586398197711209,0.0876767215250432,0.0586398197711209,0.0290369017539223,0.135235183456134,0.0490298388303629,0.086205344625771,"[0.2,0.3)","acceptable"
282,"Healthcare","anchoring","structured_dissent",0.780761560611427,"low","low",0.730844402273692,0.984646524329365,0,-0.0499171583377346,0.203884963717938,0.0499171583377346,0.203884963717938,-0.153967805380203,0.534133540334791,0.969528777873898,-0.435395237539107,"[0.9,1]","review"
283,"Financial Risk","groupthink","model_validation",0.349227920174599,"low","high",0.264818645103126,0.280553532139311,1,-0.0844092750714729,-0.068674388035288,0.0844092750714729,0.068674388035288,0.0157348870361849,0.540491624588004,0.517603220117222,0.0228884044707818,"[0.2,0.3)","review"
284,"Public Policy","confirmation","model_validation",0.729212833195925,"high","medium",0.782552186668395,0.786629788528084,1,0.0533393534724702,0.0574169553321587,0.0533393534724702,0.0574169553321587,-0.00407760185968853,0.0472835515226965,0.0455268471435704,0.00175670437912618,"[0.7,0.8)","review"
285,"Financial Risk","framing","premortem",0.546818462200463,"medium","high",0.590648474259378,0.595669700034337,0,0.0438300120589155,0.048851237833874,0.0438300120589155,0.048851237833874,-0.00502122577495856,0.348865620144931,0.354822391538997,-0.00595677139406536,"[0.5,0.6)","review"
286,"Financial Risk","confirmation","independent_estimates",0.747343492507935,"medium","medium",0.911937508684873,0.860909498221633,1,0.164594016176939,0.113566005713698,0.164594016176939,0.113566005713698,0.0510280104632409,0.00775500237662674,0.019346167684958,-0.0115911653083313,"[0.8,0.9)","acceptable"
287,"Infrastructure","framing","model_validation",0.892620835825801,"high","low",0.752947828192484,0.842090363728785,1,-0.139673007633317,-0.0505304720970156,0.139673007633317,0.0505304720970156,0.0891425355363017,0.0610347755948105,0.0249354532273073,0.0360993223675033,"[0.8,0.9)","acceptable"
288,"AI Governance","model_overtrust","independent_estimates",0.325230969302356,"high","high",0.43259889169348,0.409945906662045,0,0.107367922391124,0.0847149373596885,0.107367922391124,0.0847149373596885,0.0226529850314352,0.187141801094427,0.168055646388966,0.0190861547054613,"[0.4,0.5)","acceptable"
289,"Infrastructure","model_overtrust","calibration_review",0.242889351211488,"medium","low",0.33045297099225,0.363796396770757,1,0.0875636197807614,0.120907045559268,0.0875636197807614,0.120907045559268,-0.0333434257785069,0.448293224053105,0.404755024761873,0.0435381992912325,"[0.3,0.4)","review"
290,"Healthcare","confirmation","structured_dissent",0.67688612472266,"medium","high",0.928150481704446,0.825522860084141,1,0.251264356981786,0.148636735361481,0.251264356981786,0.148636735361481,0.102627621620305,0.00516235327930316,0.0304422723532182,-0.025279919073915,"[0.8,0.9)","acceptable"
291,"Organizational Strategy","model_overtrust","model_validation",0.11240700520575,"medium","low",0.302772988159637,0.287785323394695,0,0.190365982953887,0.175378318188944,0.190365982953887,0.175378318188944,0.0149876647649426,0.0916714823591158,0.082820392361389,0.00885108999772684,"[0.2,0.3)","review"
292,"Public Policy","groupthink","model_validation",0.879948461800814,"low","medium",0.929291291615546,0.783694910933209,1,0.0493428298147327,-0.0962535508676049,0.0493428298147327,0.0962535508676049,-0.0469107210528722,0.00499972144139769,0.0467878915561924,-0.0417881701147948,"[0.7,0.8)","review"
293,"Organizational Strategy","framing","independent_estimates",0.461666503734887,"low","medium",0.373246646731167,0.539303631824617,0,-0.0884198570037201,0.0776371280897307,0.0884198570037201,0.0776371280897307,0.0107827289139893,0.13931305929606,0.290848407299222,-0.151535348003162,"[0.5,0.6)","review"
294,"Financial Risk","groupthink","model_validation",0.138809093646705,"high","low",0.201669251278449,0.149938804939172,0,0.0628601576317438,0.0111297112924673,0.0628601576317438,0.0111297112924673,0.0517304463392765,0.0406704869112102,0.0224816452265872,0.018188841684623,"[0.1,0.2)","acceptable"
295,"Public Policy","groupthink","structured_dissent",0.260532888583839,"medium","medium",0.255602808129436,0.221051031825971,0,-0.00493008045440257,-0.0394818567578679,0.00493008045440257,0.0394818567578679,-0.0345517763034653,0.0653327955236535,0.0488635586713265,0.016469236852327,"[0.2,0.3)","review"
296,"Organizational Strategy","groupthink","decision_record",0.184129895269871,"high","high",0.288584755161417,0.245232552509053,0,0.104454859891546,0.0611026572391824,0.104454859891546,0.0611026572391824,0.0433522026523636,0.0832811609115749,0.0601390048101055,0.0231421561014693,"[0.2,0.3)","acceptable"
297,"Financial Risk","overconfidence","base_rate_check",0.11192899569869,"high","medium",0.155898482646182,0.196943975771847,0,0.0439694869474913,0.0850149800731569,0.0439694869474913,0.0850149800731569,-0.0410454931256656,0.0243043368913818,0.038786929592822,-0.0144825927014401,"[0.1,0.2)","review"
298,"AI Governance","overconfidence","calibration_review",0.845804135687649,"medium","medium",0.795413684668734,0.767808760817563,1,-0.0503904510189157,-0.077995374870086,0.0503904510189157,0.077995374870086,-0.0276049238511703,0.0418555604208244,0.0539127715530755,-0.0120572111322512,"[0.7,0.8)","review"
299,"Infrastructure","overconfidence","premortem",0.252780217304826,"medium","high",0.286876012435951,0.230546062744218,1,0.0340957951311254,-0.0222341545606074,0.0340957951311254,0.0222341545606074,0.011861640570518,0.50854582163925,0.592059361558424,-0.0835135399191747,"[0.2,0.3)","review"
300,"AI Governance","confirmation","decision_record",0.87632634267211,"medium","medium",0.99,0.935722138892518,1,0.11367365732789,0.0593957962204086,0.11367365732789,0.0593957962204086,0.0542778611074818,1e-04,0.00413164342855272,-0.00403164342855272,"[0.9,1]","acceptable"
301,"Organizational Strategy","groupthink","calibration_review",0.383486918359995,"medium","medium",0.241556352273224,0.360276415185819,0,-0.14193056608677,-0.0232105031741756,0.14193056608677,0.0232105031741756,0.118720062912595,0.0583494713235461,0.129799095339145,-0.0714496240155987,"[0.3,0.4)","acceptable"
302,"Public Policy","availability","independent_estimates",0.8458646312356,"low","low",0.889477432208751,0.946345376028694,0,0.0436128009731513,0.100480744793095,0.0436128009731513,0.100480744793095,-0.0568679438199435,0.791170102408673,0.895569570730891,-0.104399468322218,"[0.9,1]","review"
303,"Healthcare","groupthink","base_rate_check",0.208150291256607,"high","medium",0.365192555038322,0.254828438739521,0,0.157042263781716,0.0466781474829147,0.157042263781716,0.0466781474829147,0.110364116298801,0.133365602255418,0.064937533190422,0.068428069064996,"[0.2,0.3)","acceptable"
304,"Healthcare","groupthink","structured_dissent",0.783357154205441,"high","low",0.753335932693597,0.758187309183211,1,-0.0300212215118441,-0.0251698450222305,0.0300212215118441,0.0251698450222305,0.00485137648961353,0.0608431621001375,0.058473377440056,0.00236978466008149,"[0.7,0.8)","acceptable"
305,"Organizational Strategy","availability","independent_estimates",0.710319439508021,"high","high",0.659696741266644,0.721112812802359,1,-0.0506226982413771,0.0107933732943378,0.0506226982413771,0.0107933732943378,0.0398293249470393,0.115806307904542,0.0777780631830122,0.0380282447215294,"[0.7,0.8)","acceptable"
306,"Infrastructure","availability","base_rate_check",0.612314208224416,"medium","medium",0.613106675576167,0.697114407866665,1,0.000792467351751425,0.0848001996422494,0.000792467351751425,0.0848001996422494,-0.084007732290498,0.149686444483725,0.0917396819219608,0.0579467625617643,"[0.6,0.7)","review"
307,"AI Governance","framing","structured_dissent",0.754372681863606,"medium","low",0.770313833197761,0.676764624893403,1,0.0159411513341546,-0.0776080569702028,0.0159411513341546,0.0776080569702028,-0.0616669056360482,0.0527557352203061,0.104481107720302,-0.0517253724999962,"[0.6,0.7)","review"
308,"Financial Risk","availability","premortem",0.501931397989392,"low","high",0.358688289076402,0.313173424777827,0,-0.143243108912991,-0.188757973211566,0.143243108912991,0.188757973211566,-0.045514864298575,0.128657288720556,0.0980775939870731,0.0305796947334832,"[0.3,0.4)","review"
309,"Healthcare","confirmation","structured_dissent",0.398131424002349,"low","medium",0.362102293037908,0.45494630138156,1,-0.0360291309644418,0.0568148773792109,0.0360291309644418,0.0568148773792109,-0.0207857464147692,0.406913484547495,0.297083534377641,0.109829950169855,"[0.4,0.5)","review"
