"simulation_id","alternative","score","rank"
853,"Adaptive Portfolio Option",0.82635909647413,1
854,"Efficiency-First Option",0.569031662529856,6
854,"Balanced Option",0.750339507197789,2
854,"Equity-Priority Option",0.71655125415914,4
854,"Resilience-Priority Option",0.738503051133534,3
854,"Low-Cost Minimum Option",0.587266413344507,5
854,"Adaptive Portfolio Option",0.835791251188855,1
855,"Efficiency-First Option",0.567383625442403,6
855,"Balanced Option",0.752438381205538,2
855,"Equity-Priority Option",0.717156332542582,4
855,"Resilience-Priority Option",0.746147575958883,3
855,"Low-Cost Minimum Option",0.579775839387937,5
855,"Adaptive Portfolio Option",0.832467739533923,1
856,"Efficiency-First Option",0.555772030527338,5
856,"Balanced Option",0.760204744674703,3
856,"Equity-Priority Option",0.711247297048719,4
856,"Resilience-Priority Option",0.78622030219914,2
856,"Low-Cost Minimum Option",0.551809103813048,6
856,"Adaptive Portfolio Option",0.848517751142074,1
857,"Efficiency-First Option",0.54692464637899,6
857,"Balanced Option",0.753210668123119,3
857,"Equity-Priority Option",0.725176360197845,4
857,"Resilience-Priority Option",0.760386688133997,2
857,"Low-Cost Minimum Option",0.557451440173223,5
857,"Adaptive Portfolio Option",0.845759885270485,1
858,"Efficiency-First Option",0.573098392326427,6
858,"Balanced Option",0.749128827063849,2
858,"Equity-Priority Option",0.727526035563285,3
858,"Resilience-Priority Option",0.714334515010401,4
858,"Low-Cost Minimum Option",0.59317791181422,5
858,"Adaptive Portfolio Option",0.827700027682167,1
859,"Efficiency-First Option",0.55425115725401,6
859,"Balanced Option",0.752438239969426,2
859,"Equity-Priority Option",0.718220231635625,4
859,"Resilience-Priority Option",0.750882574177981,3
859,"Low-Cost Minimum Option",0.568853456623834,5
859,"Adaptive Portfolio Option",0.852120048110697,1
860,"Efficiency-First Option",0.57187406678139,6
860,"Balanced Option",0.75249876244081,2
860,"Equity-Priority Option",0.712898922530859,4
860,"Resilience-Priority Option",0.734494458624227,3
860,"Low-Cost Minimum Option",0.588868064210167,5
860,"Adaptive Portfolio Option",0.851664618461435,1
861,"Efficiency-First Option",0.600378454466057,6
861,"Balanced Option",0.744076272963604,2
861,"Equity-Priority Option",0.71757504384306,3
861,"Resilience-Priority Option",0.691939217935288,4
861,"Low-Cost Minimum Option",0.632247388182865,5
861,"Adaptive Portfolio Option",0.809144028107169,1
862,"Efficiency-First Option",0.521604004413021,6
862,"Balanced Option",0.755048032862361,3
862,"Equity-Priority Option",0.742683329840705,4
862,"Resilience-Priority Option",0.765748589218459,2
862,"Low-Cost Minimum Option",0.525691082687166,5
862,"Adaptive Portfolio Option",0.852620975843685,1
863,"Efficiency-First Option",0.537994295588978,6
863,"Balanced Option",0.755214286690036,3
863,"Equity-Priority Option",0.736931816428621,4
863,"Resilience-Priority Option",0.760274313082118,2
863,"Low-Cost Minimum Option",0.542714415016188,5
863,"Adaptive Portfolio Option",0.845664114736321,1
864,"Efficiency-First Option",0.528414134759292,6
864,"Balanced Option",0.754476407615543,3
864,"Equity-Priority Option",0.762619970249855,2
864,"Resilience-Priority Option",0.743943366345339,4
864,"Low-Cost Minimum Option",0.534160850693163,5
864,"Adaptive Portfolio Option",0.845900502861438,1
865,"Efficiency-First Option",0.55720292091588,6
865,"Balanced Option",0.754480450143071,2
865,"Equity-Priority Option",0.722094101160524,4
865,"Resilience-Priority Option",0.752207379861774,3
865,"Low-Cost Minimum Option",0.566630385665422,5
865,"Adaptive Portfolio Option",0.847244792902257,1
866,"Efficiency-First Option",0.531946981142495,6
866,"Balanced Option",0.751579683632971,3
866,"Equity-Priority Option",0.735582414266394,4
866,"Resilience-Priority Option",0.751927126929309,2
866,"Low-Cost Minimum Option",0.544407466428101,5
866,"Adaptive Portfolio Option",0.847814991159701,1
867,"Efficiency-First Option",0.617098630673921,6
867,"Balanced Option",0.750873420243493,2
867,"Equity-Priority Option",0.694965839252162,4
867,"Resilience-Priority Option",0.715338673243692,3
867,"Low-Cost Minimum Option",0.638122935757375,5
867,"Adaptive Portfolio Option",0.821668205426272,1
868,"Efficiency-First Option",0.577092558494719,6
868,"Balanced Option",0.748881789824543,2
868,"Equity-Priority Option",0.70525108434619,4
868,"Resilience-Priority Option",0.732171104680448,3
868,"Low-Cost Minimum Option",0.598959432823413,5
868,"Adaptive Portfolio Option",0.833191005698365,1
869,"Efficiency-First Option",0.543360255145828,6
869,"Balanced Option",0.754200555658517,3
869,"Equity-Priority Option",0.721963035144356,4
869,"Resilience-Priority Option",0.767982137330882,2
869,"Low-Cost Minimum Option",0.55035742971462,5
869,"Adaptive Portfolio Option",0.843483068675274,1
870,"Efficiency-First Option",0.543608485657759,6
870,"Balanced Option",0.757213133927797,2
870,"Equity-Priority Option",0.744799393618073,4
870,"Resilience-Priority Option",0.752329354613289,3
870,"Low-Cost Minimum Option",0.545471283884805,5
870,"Adaptive Portfolio Option",0.848282071053261,1
871,"Efficiency-First Option",0.617905889375664,6
871,"Balanced Option",0.750997895714609,2
871,"Equity-Priority Option",0.667091861802072,4
871,"Resilience-Priority Option",0.739577890693795,3
871,"Low-Cost Minimum Option",0.63766851277927,5
871,"Adaptive Portfolio Option",0.820908054163503,1
872,"Efficiency-First Option",0.529925915575582,5
872,"Balanced Option",0.757165113922655,3
872,"Equity-Priority Option",0.724073540654478,4
872,"Resilience-Priority Option",0.787376186350648,2
872,"Low-Cost Minimum Option",0.529890066823863,6
872,"Adaptive Portfolio Option",0.852067570339153,1
873,"Efficiency-First Option",0.566446486632091,6
873,"Balanced Option",0.7505172089431,2
873,"Equity-Priority Option",0.709958228926362,4
873,"Resilience-Priority Option",0.733767295783851,3
873,"Low-Cost Minimum Option",0.585300042935851,5
873,"Adaptive Portfolio Option",0.844357589428199,1
874,"Efficiency-First Option",0.551547944401952,6
874,"Balanced Option",0.754500169535215,3
874,"Equity-Priority Option",0.724802029445249,4
874,"Resilience-Priority Option",0.754996036554137,2
874,"Low-Cost Minimum Option",0.5596913126818,5
874,"Adaptive Portfolio Option",0.845524796039322,1
875,"Efficiency-First Option",0.544190200996081,6
875,"Balanced Option",0.758005607622011,3
875,"Equity-Priority Option",0.720627354793933,4
875,"Resilience-Priority Option",0.779174748707475,2
875,"Low-Cost Minimum Option",0.544301821702805,5
875,"Adaptive Portfolio Option",0.851425831127919,1
876,"Efficiency-First Option",0.588082744694335,6
876,"Balanced Option",0.749058095073531,2
876,"Equity-Priority Option",0.70134114723187,4
876,"Resilience-Priority Option",0.727922558687379,3
876,"Low-Cost Minimum Option",0.611204949514378,5
876,"Adaptive Portfolio Option",0.832909834902753,1
877,"Efficiency-First Option",0.61028385896633,6
877,"Balanced Option",0.745637846539829,2
877,"Equity-Priority Option",0.704883569871424,3
877,"Resilience-Priority Option",0.687942898063374,4
877,"Low-Cost Minimum Option",0.642259737906779,5
877,"Adaptive Portfolio Option",0.821054902227236,1
878,"Efficiency-First Option",0.569357617928108,6
878,"Balanced Option",0.748361160816063,2
878,"Equity-Priority Option",0.718728672981545,4
878,"Resilience-Priority Option",0.724653656911336,3
878,"Low-Cost Minimum Option",0.591914523096353,5
878,"Adaptive Portfolio Option",0.834688778188132,1
879,"Efficiency-First Option",0.526784279507535,6
879,"Balanced Option",0.755437956274119,3
879,"Equity-Priority Option",0.72907827594221,4
879,"Resilience-Priority Option",0.775591883120206,2
879,"Low-Cost Minimum Option",0.531775161299696,5
879,"Adaptive Portfolio Option",0.858646664698636,1
880,"Efficiency-First Option",0.56987412667245,6
880,"Balanced Option",0.754177848516716,2
880,"Equity-Priority Option",0.715124145264384,4
880,"Resilience-Priority Option",0.744926110632839,3
880,"Low-Cost Minimum Option",0.58043142212343,5
880,"Adaptive Portfolio Option",0.841041308375853,1
881,"Efficiency-First Option",0.542521817991004,6
881,"Balanced Option",0.747774035327324,2
881,"Equity-Priority Option",0.737771423006966,3
881,"Resilience-Priority Option",0.734860822957903,4
881,"Low-Cost Minimum Option",0.563720388193246,5
881,"Adaptive Portfolio Option",0.839107083140281,1
882,"Efficiency-First Option",0.549058068058547,6
882,"Balanced Option",0.752563744457749,2
882,"Equity-Priority Option",0.743646445874807,3
882,"Resilience-Priority Option",0.738288401483005,4
882,"Low-Cost Minimum Option",0.559969021460848,5
882,"Adaptive Portfolio Option",0.836798561340826,1
883,"Efficiency-First Option",0.578524841691917,6
883,"Balanced Option",0.752572470306726,2
883,"Equity-Priority Option",0.719047589194952,4
883,"Resilience-Priority Option",0.729206800687916,3
883,"Low-Cost Minimum Option",0.592210068009492,5
883,"Adaptive Portfolio Option",0.831613915016468,1
884,"Efficiency-First Option",0.520088022496224,6
884,"Balanced Option",0.752767645535318,3
884,"Equity-Priority Option",0.76981239830115,2
884,"Resilience-Priority Option",0.738212702025337,4
884,"Low-Cost Minimum Option",0.527288286004927,5
884,"Adaptive Portfolio Option",0.840145070349353,1
885,"Efficiency-First Option",0.545430248380135,6
885,"Balanced Option",0.7549594578264,2
885,"Equity-Priority Option",0.737807958562633,4
885,"Resilience-Priority Option",0.752675099302237,3
885,"Low-Cost Minimum Option",0.551160676556522,5
885,"Adaptive Portfolio Option",0.841919494246369,1
886,"Efficiency-First Option",0.557542263123529,6
886,"Balanced Option",0.748500547074909,2
886,"Equity-Priority Option",0.72412968152104,4
886,"Resilience-Priority Option",0.729765452955904,3
886,"Low-Cost Minimum Option",0.580614199640654,5
886,"Adaptive Portfolio Option",0.846272157425524,1
887,"Efficiency-First Option",0.603239332347027,6
887,"Balanced Option",0.74972571627442,2
887,"Equity-Priority Option",0.700117700470842,4
887,"Resilience-Priority Option",0.71664496925326,3
887,"Low-Cost Minimum Option",0.62381337443503,5
887,"Adaptive Portfolio Option",0.817692607796827,1
888,"Efficiency-First Option",0.567519759150707,6
888,"Balanced Option",0.752371599006434,2
888,"Equity-Priority Option",0.708000486879291,4
888,"Resilience-Priority Option",0.747308347527678,3
888,"Low-Cost Minimum Option",0.580335957650206,5
888,"Adaptive Portfolio Option",0.835491275989329,1
889,"Efficiency-First Option",0.562192771813257,6
889,"Balanced Option",0.752326276399865,2
889,"Equity-Priority Option",0.716654656672353,4
889,"Resilience-Priority Option",0.744845117984386,3
889,"Low-Cost Minimum Option",0.575794568632195,5
889,"Adaptive Portfolio Option",0.841038481596202,1
890,"Efficiency-First Option",0.560962891795481,6
890,"Balanced Option",0.749987749757484,2
890,"Equity-Priority Option",0.733092415511613,3
890,"Resilience-Priority Option",0.729387458487292,4
890,"Low-Cost Minimum Option",0.579583344393866,5
890,"Adaptive Portfolio Option",0.837427827567929,1
891,"Efficiency-First Option",0.56625553762877,6
891,"Balanced Option",0.752159593812635,2
891,"Equity-Priority Option",0.707945698993519,4
891,"Resilience-Priority Option",0.75156044166437,3
891,"Low-Cost Minimum Option",0.581567125014547,5
891,"Adaptive Portfolio Option",0.844894787172929,1
892,"Efficiency-First Option",0.580761566025457,6
892,"Balanced Option",0.751625735616819,2
892,"Equity-Priority Option",0.702419503858461,4
892,"Resilience-Priority Option",0.73962562088525,3
892,"Low-Cost Minimum Option",0.597443934146725,5
892,"Adaptive Portfolio Option",0.835952171544557,1
893,"Efficiency-First Option",0.587524642870602,6
893,"Balanced Option",0.747114492036163,2
893,"Equity-Priority Option",0.705814549181948,4
893,"Resilience-Priority Option",0.717802833140547,3
893,"Low-Cost Minimum Option",0.613078388351006,5
893,"Adaptive Portfolio Option",0.823733168286644,1
894,"Efficiency-First Option",0.565468541581834,6
894,"Balanced Option",0.75341348690068,2
894,"Equity-Priority Option",0.726500566374355,4
894,"Resilience-Priority Option",0.73394232824363,3
894,"Low-Cost Minimum Option",0.577666759750599,5
894,"Adaptive Portfolio Option",0.842273175210818,1
895,"Efficiency-First Option",0.589838895452543,6
895,"Balanced Option",0.752388417020619,2
895,"Equity-Priority Option",0.710661697442916,4
895,"Resilience-Priority Option",0.733558037136932,3
895,"Low-Cost Minimum Option",0.604288279710841,5
895,"Adaptive Portfolio Option",0.825414927906897,1
896,"Efficiency-First Option",0.587827419444031,6
896,"Balanced Option",0.750872874844021,2
896,"Equity-Priority Option",0.702666369849242,4
896,"Resilience-Priority Option",0.735832163012031,3
896,"Low-Cost Minimum Option",0.6063882955615,5
896,"Adaptive Portfolio Option",0.830945100766504,1
897,"Efficiency-First Option",0.600438974577489,6
897,"Balanced Option",0.749749823682283,2
897,"Equity-Priority Option",0.69569483978206,4
897,"Resilience-Priority Option",0.721207096574062,3
897,"Low-Cost Minimum Option",0.624478174372902,5
897,"Adaptive Portfolio Option",0.836007228307622,1
898,"Efficiency-First Option",0.573594859480384,6
898,"Balanced Option",0.752169624385492,2
898,"Equity-Priority Option",0.716240668213545,4
898,"Resilience-Priority Option",0.738372601296264,3
898,"Low-Cost Minimum Option",0.589984333517483,5
898,"Adaptive Portfolio Option",0.843098439387768,1
899,"Efficiency-First Option",0.588742925597491,6
899,"Balanced Option",0.751542581247687,2
899,"Equity-Priority Option",0.717074404817783,3
899,"Resilience-Priority Option",0.71657007182996,4
899,"Low-Cost Minimum Option",0.605506273581299,5
899,"Adaptive Portfolio Option",0.827737313212984,1
900,"Efficiency-First Option",0.539348977231952,6
900,"Balanced Option",0.746230605238274,2
900,"Equity-Priority Option",0.737006132191555,3
900,"Resilience-Priority Option",0.730326592791933,4
900,"Low-Cost Minimum Option",0.563135699967945,5
900,"Adaptive Portfolio Option",0.837574664664489,1
901,"Efficiency-First Option",0.578413607508312,6
901,"Balanced Option",0.752523804977108,2
901,"Equity-Priority Option",0.710639918794224,4
901,"Resilience-Priority Option",0.738848859593078,3
901,"Low-Cost Minimum Option",0.591553672584471,5
901,"Adaptive Portfolio Option",0.829845078756005,1
902,"Efficiency-First Option",0.572590572167103,6
902,"Balanced Option",0.75339882408054,2
902,"Equity-Priority Option",0.716742964955861,4
902,"Resilience-Priority Option",0.74399369795045,3
902,"Low-Cost Minimum Option",0.585030976898701,5
902,"Adaptive Portfolio Option",0.838733317381993,1
903,"Efficiency-First Option",0.553574169408629,6
903,"Balanced Option",0.751644675347775,2
903,"Equity-Priority Option",0.733898321631888,4
903,"Resilience-Priority Option",0.741604148006563,3
903,"Low-Cost Minimum Option",0.567403162016165,5
903,"Adaptive Portfolio Option",0.838313246752834,1
904,"Efficiency-First Option",0.538296455872818,6
904,"Balanced Option",0.750633427490426,3
904,"Equity-Priority Option",0.725390198078821,4
904,"Resilience-Priority Option",0.758088885568854,2
904,"Low-Cost Minimum Option",0.552033027762207,5
904,"Adaptive Portfolio Option",0.840204831484487,1
905,"Efficiency-First Option",0.578794802408396,6
905,"Balanced Option",0.746505970028409,2
905,"Equity-Priority Option",0.726217523637665,3
905,"Resilience-Priority Option",0.70903052134775,4
905,"Low-Cost Minimum Option",0.605863459012385,5
905,"Adaptive Portfolio Option",0.82728852274467,1
906,"Efficiency-First Option",0.552018374447678,6
906,"Balanced Option",0.754995454653256,3
906,"Equity-Priority Option",0.716683496935561,4
906,"Resilience-Priority Option",0.7593791669297,2
906,"Low-Cost Minimum Option",0.558430996484062,5
906,"Adaptive Portfolio Option",0.844138293784249,1
907,"Efficiency-First Option",0.589814081226701,6
907,"Balanced Option",0.751577070607708,2
907,"Equity-Priority Option",0.704505822336273,4
907,"Resilience-Priority Option",0.724968098960212,3
907,"Low-Cost Minimum Option",0.608754446749803,5
907,"Adaptive Portfolio Option",0.838875351462307,1
