trial,alternative,decision_quality_score,architecture_score,minimum_component_score,outcome,favorable_outcome,review_trigger,case_classification
848,Fast Commitment,0.3998,0.3639,0.28,116.3863,True,True,weak process with favorable outcome; possible luck
849,Fast Commitment,0.3998,0.3639,0.28,101.0447,True,True,weak process with favorable outcome; possible luck
850,Fast Commitment,0.3998,0.3639,0.28,77.2385,True,True,weak process with favorable outcome; possible luck
851,Fast Commitment,0.3998,0.3639,0.28,103.8141,True,True,weak process with favorable outcome; possible luck
852,Fast Commitment,0.3998,0.3639,0.28,45.269,False,True,weak process and weak outcome
853,Fast Commitment,0.3998,0.3639,0.28,109.4917,True,True,weak process with favorable outcome; possible luck
854,Fast Commitment,0.3998,0.3639,0.28,105.3204,True,True,weak process with favorable outcome; possible luck
855,Fast Commitment,0.3998,0.3639,0.28,90.7002,True,True,weak process with favorable outcome; possible luck
856,Fast Commitment,0.3998,0.3639,0.28,75.2156,True,True,weak process with favorable outcome; possible luck
857,Fast Commitment,0.3998,0.3639,0.28,108.9642,True,True,weak process with favorable outcome; possible luck
858,Fast Commitment,0.3998,0.3639,0.28,20.2421,False,True,weak process and weak outcome
859,Fast Commitment,0.3998,0.3639,0.28,109.6663,True,True,weak process with favorable outcome; possible luck
860,Fast Commitment,0.3998,0.3639,0.28,51.1819,False,True,weak process and weak outcome
861,Fast Commitment,0.3998,0.3639,0.28,121.2681,True,True,weak process with favorable outcome; possible luck
862,Fast Commitment,0.3998,0.3639,0.28,79.1385,True,True,weak process with favorable outcome; possible luck
863,Fast Commitment,0.3998,0.3639,0.28,89.3557,True,True,weak process with favorable outcome; possible luck
864,Fast Commitment,0.3998,0.3639,0.28,78.5759,True,True,weak process with favorable outcome; possible luck
865,Fast Commitment,0.3998,0.3639,0.28,113.5698,True,True,weak process with favorable outcome; possible luck
866,Fast Commitment,0.3998,0.3639,0.28,46.8476,False,True,weak process and weak outcome
867,Fast Commitment,0.3998,0.3639,0.28,90.5757,True,True,weak process with favorable outcome; possible luck
868,Fast Commitment,0.3998,0.3639,0.28,117.2403,True,True,weak process with favorable outcome; possible luck
869,Fast Commitment,0.3998,0.3639,0.28,100.3966,True,True,weak process with favorable outcome; possible luck
870,Fast Commitment,0.3998,0.3639,0.28,76.1386,True,True,weak process with favorable outcome; possible luck
871,Fast Commitment,0.3998,0.3639,0.28,60.652,False,True,weak process and weak outcome
872,Fast Commitment,0.3998,0.3639,0.28,62.3819,False,True,weak process and weak outcome
873,Fast Commitment,0.3998,0.3639,0.28,59.7184,False,True,weak process and weak outcome
874,Fast Commitment,0.3998,0.3639,0.28,114.1857,True,True,weak process with favorable outcome; possible luck
875,Fast Commitment,0.3998,0.3639,0.28,121.9037,True,True,weak process with favorable outcome; possible luck
876,Fast Commitment,0.3998,0.3639,0.28,98.5302,True,True,weak process with favorable outcome; possible luck
877,Fast Commitment,0.3998,0.3639,0.28,87.133,True,True,weak process with favorable outcome; possible luck
878,Fast Commitment,0.3998,0.3639,0.28,45.271,False,True,weak process and weak outcome
879,Fast Commitment,0.3998,0.3639,0.28,70.5392,False,True,weak process and weak outcome
880,Fast Commitment,0.3998,0.3639,0.28,84.7814,True,True,weak process with favorable outcome; possible luck
881,Fast Commitment,0.3998,0.3639,0.28,91.6247,True,True,weak process with favorable outcome; possible luck
882,Fast Commitment,0.3998,0.3639,0.28,62.6275,False,True,weak process and weak outcome
883,Fast Commitment,0.3998,0.3639,0.28,52.5464,False,True,weak process and weak outcome
884,Fast Commitment,0.3998,0.3639,0.28,100.1389,True,True,weak process with favorable outcome; possible luck
885,Fast Commitment,0.3998,0.3639,0.28,80.3271,True,True,weak process with favorable outcome; possible luck
886,Fast Commitment,0.3998,0.3639,0.28,118.9126,True,True,weak process with favorable outcome; possible luck
887,Fast Commitment,0.3998,0.3639,0.28,48.6562,False,True,weak process and weak outcome
888,Fast Commitment,0.3998,0.3639,0.28,89.3119,True,True,weak process with favorable outcome; possible luck
889,Fast Commitment,0.3998,0.3639,0.28,79.3855,True,True,weak process with favorable outcome; possible luck
890,Fast Commitment,0.3998,0.3639,0.28,83.991,True,True,weak process with favorable outcome; possible luck
891,Fast Commitment,0.3998,0.3639,0.28,85.5925,True,True,weak process with favorable outcome; possible luck
892,Fast Commitment,0.3998,0.3639,0.28,86.4704,True,True,weak process with favorable outcome; possible luck
893,Fast Commitment,0.3998,0.3639,0.28,145.7929,True,True,weak process with favorable outcome; possible luck
894,Fast Commitment,0.3998,0.3639,0.28,85.5737,True,True,weak process with favorable outcome; possible luck
895,Fast Commitment,0.3998,0.3639,0.28,125.3701,True,True,weak process with favorable outcome; possible luck
896,Fast Commitment,0.3998,0.3639,0.28,134.4017,True,True,weak process with favorable outcome; possible luck
897,Fast Commitment,0.3998,0.3639,0.28,72.283,False,True,weak process and weak outcome
898,Fast Commitment,0.3998,0.3639,0.28,98.7497,True,True,weak process with favorable outcome; possible luck
899,Fast Commitment,0.3998,0.3639,0.28,80.9232,True,True,weak process with favorable outcome; possible luck
900,Fast Commitment,0.3998,0.3639,0.28,76.6403,True,True,weak process with favorable outcome; possible luck
901,Fast Commitment,0.3998,0.3639,0.28,116.6434,True,True,weak process with favorable outcome; possible luck
902,Fast Commitment,0.3998,0.3639,0.28,68.3727,False,True,weak process and weak outcome
903,Fast Commitment,0.3998,0.3639,0.28,101.8108,True,True,weak process with favorable outcome; possible luck
904,Fast Commitment,0.3998,0.3639,0.28,82.7068,True,True,weak process with favorable outcome; possible luck
905,Fast Commitment,0.3998,0.3639,0.28,82.0568,True,True,weak process with favorable outcome; possible luck
906,Fast Commitment,0.3998,0.3639,0.28,57.2945,False,True,weak process and weak outcome
907,Fast Commitment,0.3998,0.3639,0.28,62.7876,False,True,weak process and weak outcome
908,Fast Commitment,0.3998,0.3639,0.28,80.186,True,True,weak process with favorable outcome; possible luck
909,Fast Commitment,0.3998,0.3639,0.28,85.414,True,True,weak process with favorable outcome; possible luck
910,Fast Commitment,0.3998,0.3639,0.28,31.6375,False,True,weak process and weak outcome
911,Fast Commitment,0.3998,0.3639,0.28,65.2896,False,True,weak process and weak outcome
912,Fast Commitment,0.3998,0.3639,0.28,69.4532,False,True,weak process and weak outcome
913,Fast Commitment,0.3998,0.3639,0.28,109.1874,True,True,weak process with favorable outcome; possible luck
914,Fast Commitment,0.3998,0.3639,0.28,101.8349,True,True,weak process with favorable outcome; possible luck
915,Fast Commitment,0.3998,0.3639,0.28,41.9425,False,True,weak process and weak outcome
916,Fast Commitment,0.3998,0.3639,0.28,138.3938,True,True,weak process with favorable outcome; possible luck
917,Fast Commitment,0.3998,0.3639,0.28,108.1763,True,True,weak process with favorable outcome; possible luck
918,Fast Commitment,0.3998,0.3639,0.28,129.7164,True,True,weak process with favorable outcome; possible luck
919,Fast Commitment,0.3998,0.3639,0.28,97.6192,True,True,weak process with favorable outcome; possible luck
920,Fast Commitment,0.3998,0.3639,0.28,54.4669,False,True,weak process and weak outcome
921,Fast Commitment,0.3998,0.3639,0.28,72.5897,False,True,weak process and weak outcome
922,Fast Commitment,0.3998,0.3639,0.28,99.5143,True,True,weak process with favorable outcome; possible luck
923,Fast Commitment,0.3998,0.3639,0.28,128.136,True,True,weak process with favorable outcome; possible luck
924,Fast Commitment,0.3998,0.3639,0.28,76.7851,True,True,weak process with favorable outcome; possible luck
925,Fast Commitment,0.3998,0.3639,0.28,90.5395,True,True,weak process with favorable outcome; possible luck
926,Fast Commitment,0.3998,0.3639,0.28,97.6875,True,True,weak process with favorable outcome; possible luck
927,Fast Commitment,0.3998,0.3639,0.28,54.3152,False,True,weak process and weak outcome
928,Fast Commitment,0.3998,0.3639,0.28,73.6993,False,True,weak process and weak outcome
929,Fast Commitment,0.3998,0.3639,0.28,85.9298,True,True,weak process with favorable outcome; possible luck
930,Fast Commitment,0.3998,0.3639,0.28,62.8246,False,True,weak process and weak outcome
931,Fast Commitment,0.3998,0.3639,0.28,115.6053,True,True,weak process with favorable outcome; possible luck
932,Fast Commitment,0.3998,0.3639,0.28,74.973,False,True,weak process and weak outcome
933,Fast Commitment,0.3998,0.3639,0.28,62.5539,False,True,weak process and weak outcome
934,Fast Commitment,0.3998,0.3639,0.28,73.542,False,True,weak process and weak outcome
935,Fast Commitment,0.3998,0.3639,0.28,105.9364,True,True,weak process with favorable outcome; possible luck
936,Fast Commitment,0.3998,0.3639,0.28,50.2124,False,True,weak process and weak outcome
937,Fast Commitment,0.3998,0.3639,0.28,84.0139,True,True,weak process with favorable outcome; possible luck
938,Fast Commitment,0.3998,0.3639,0.28,80.1247,True,True,weak process with favorable outcome; possible luck
939,Fast Commitment,0.3998,0.3639,0.28,70.6657,False,True,weak process and weak outcome
940,Fast Commitment,0.3998,0.3639,0.28,72.6281,False,True,weak process and weak outcome
941,Fast Commitment,0.3998,0.3639,0.28,94.5329,True,True,weak process with favorable outcome; possible luck
942,Fast Commitment,0.3998,0.3639,0.28,95.233,True,True,weak process with favorable outcome; possible luck
943,Fast Commitment,0.3998,0.3639,0.28,84.2485,True,True,weak process with favorable outcome; possible luck
944,Fast Commitment,0.3998,0.3639,0.28,98.5203,True,True,weak process with favorable outcome; possible luck
945,Fast Commitment,0.3998,0.3639,0.28,61.0024,False,True,weak process and weak outcome
946,Fast Commitment,0.3998,0.3639,0.28,128.8371,True,True,weak process with favorable outcome; possible luck
947,Fast Commitment,0.3998,0.3639,0.28,86.1691,True,True,weak process with favorable outcome; possible luck
948,Fast Commitment,0.3998,0.3639,0.28,131.8693,True,True,weak process with favorable outcome; possible luck
949,Fast Commitment,0.3998,0.3639,0.28,105.9055,True,True,weak process with favorable outcome; possible luck
950,Fast Commitment,0.3998,0.3639,0.28,123.4886,True,True,weak process with favorable outcome; possible luck
951,Fast Commitment,0.3998,0.3639,0.28,118.0904,True,True,weak process with favorable outcome; possible luck
952,Fast Commitment,0.3998,0.3639,0.28,94.9759,True,True,weak process with favorable outcome; possible luck
953,Fast Commitment,0.3998,0.3639,0.28,94.4912,True,True,weak process with favorable outcome; possible luck
954,Fast Commitment,0.3998,0.3639,0.28,63.0482,False,True,weak process and weak outcome
955,Fast Commitment,0.3998,0.3639,0.28,78.9021,True,True,weak process with favorable outcome; possible luck
956,Fast Commitment,0.3998,0.3639,0.28,83.9653,True,True,weak process with favorable outcome; possible luck
957,Fast Commitment,0.3998,0.3639,0.28,48.1792,False,True,weak process and weak outcome
958,Fast Commitment,0.3998,0.3639,0.28,64.2066,False,True,weak process and weak outcome
959,Fast Commitment,0.3998,0.3639,0.28,91.0981,True,True,weak process with favorable outcome; possible luck
960,Fast Commitment,0.3998,0.3639,0.28,83.1022,True,True,weak process with favorable outcome; possible luck
961,Fast Commitment,0.3998,0.3639,0.28,96.7914,True,True,weak process with favorable outcome; possible luck
962,Fast Commitment,0.3998,0.3639,0.28,135.9399,True,True,weak process with favorable outcome; possible luck
963,Fast Commitment,0.3998,0.3639,0.28,108.6071,True,True,weak process with favorable outcome; possible luck
964,Fast Commitment,0.3998,0.3639,0.28,3.9526,False,True,weak process and weak outcome
965,Fast Commitment,0.3998,0.3639,0.28,62.6228,False,True,weak process and weak outcome
966,Fast Commitment,0.3998,0.3639,0.28,55.2786,False,True,weak process and weak outcome
967,Fast Commitment,0.3998,0.3639,0.28,106.889,True,True,weak process with favorable outcome; possible luck
968,Fast Commitment,0.3998,0.3639,0.28,89.3273,True,True,weak process with favorable outcome; possible luck
969,Fast Commitment,0.3998,0.3639,0.28,103.8064,True,True,weak process with favorable outcome; possible luck
970,Fast Commitment,0.3998,0.3639,0.28,57.1308,False,True,weak process and weak outcome
971,Fast Commitment,0.3998,0.3639,0.28,62.9186,False,True,weak process and weak outcome
972,Fast Commitment,0.3998,0.3639,0.28,57.4476,False,True,weak process and weak outcome
973,Fast Commitment,0.3998,0.3639,0.28,102.8558,True,True,weak process with favorable outcome; possible luck
974,Fast Commitment,0.3998,0.3639,0.28,111.1387,True,True,weak process with favorable outcome; possible luck
975,Fast Commitment,0.3998,0.3639,0.28,79.319,True,True,weak process with favorable outcome; possible luck
976,Fast Commitment,0.3998,0.3639,0.28,82.7985,True,True,weak process with favorable outcome; possible luck
977,Fast Commitment,0.3998,0.3639,0.28,53.7125,False,True,weak process and weak outcome
978,Fast Commitment,0.3998,0.3639,0.28,78.8409,True,True,weak process with favorable outcome; possible luck
979,Fast Commitment,0.3998,0.3639,0.28,101.3077,True,True,weak process with favorable outcome; possible luck
980,Fast Commitment,0.3998,0.3639,0.28,60.1315,False,True,weak process and weak outcome
981,Fast Commitment,0.3998,0.3639,0.28,97.345,True,True,weak process with favorable outcome; possible luck
982,Fast Commitment,0.3998,0.3639,0.28,96.0404,True,True,weak process with favorable outcome; possible luck
983,Fast Commitment,0.3998,0.3639,0.28,105.058,True,True,weak process with favorable outcome; possible luck
984,Fast Commitment,0.3998,0.3639,0.28,65.3429,False,True,weak process and weak outcome
985,Fast Commitment,0.3998,0.3639,0.28,49.8172,False,True,weak process and weak outcome
986,Fast Commitment,0.3998,0.3639,0.28,69.9914,False,True,weak process and weak outcome
987,Fast Commitment,0.3998,0.3639,0.28,74.9859,False,True,weak process and weak outcome
988,Fast Commitment,0.3998,0.3639,0.28,137.7092,True,True,weak process with favorable outcome; possible luck
989,Fast Commitment,0.3998,0.3639,0.28,45.0446,False,True,weak process and weak outcome
