"case_id","domain","forecast_probability","confidence","evidence_quality","estimated_duration","estimated_cost","interval_width_factor","outcome","brier_score","accuracy_proxy","confidence_error","actual_duration","actual_cost","duration_planning_error","cost_planning_error","duration_lower","duration_upper","cost_lower","cost_upper","duration_interval_hit","cost_interval_hit","probability_bin","confidence_flag","review_flag"
297,"Financial Risk",0.306492314557545,0.565201349016279,"medium",325.828572451137,2675889.95487895,0.242579521215521,1,0.480952909767751,0.519047090232249,0.0461542587840302,330.913904341049,1764863.36890109,0.0156073847411722,-0.340457418406459,246.789233347604,404.86791155467,2026773.85079899,3325006.05895891,TRUE,FALSE,"[0.3,0.4)","approximately calibrated","review"
298,"AI Governance",0.118908827588893,0.886429006021936,"medium",264.506216602167,3529418.4058439,0.126464661862701,0,0.0141393092785652,0.985860690721435,-0.0994316846994993,355.031456519823,3317437.31210976,0.342242390672469,-0.0600611968768422,231.055527358992,297.956905845343,3083071.70057686,3975765.11111094,FALSE,TRUE,"[0.1,0.2)","approximately calibrated","review"
299,"Infrastructure",0.293625163170509,0.955635239728726,"high",275.038231853396,2923749.11603983,0.274789135623723,1,0.49896541010589,0.50103458989411,0.454600649834616,400.823070159779,2551319.89350165,0.457335830945245,-0.127380704621685,199.460713858924,350.615749847868,2120334.62366262,3727163.60841705,FALSE,TRUE,"[0.2,0.3)","overconfident","review"
300,"AI Governance",0.30099760000594,0.816108259456232,"medium",124.331205403432,1831942.01237056,0.19570721052587,0,0.0905995552093356,0.909400444790664,-0.0932921853344322,101.795762592006,1767656.79437899,-0.181253312378845,-0.0350912952252172,99.9986920126075,148.663718794257,1473417.75128437,2190466.27345676,TRUE,TRUE,"[0.3,0.4)","approximately calibrated","acceptable"
301,"Organizational Strategy",0.572847605287097,0.867035940568894,"medium",174.502232674276,147242.087987252,0.236754305672366,0,0.328154378883162,0.671845621116838,0.195190319452056,329.525830722259,158882.279069299,0.888376014863644,0.079054781422653,133.1880777392,215.816387609352,112381.88968008,182102.286294423,FALSE,TRUE,"[0.5,0.6)","overconfident","review"
302,"Public Policy",0.66330005134223,0.72474801790202,"low",273.26374245109,669419.80291158,0.29136199359782,0,0.439966958110605,0.560033041889395,0.164714976012626,237.985626168791,878719.014147844,-0.129099147826439,0.312657633260828,193.645073672539,352.882411229641,474376.314581402,864463.291241757,TRUE,FALSE,"[0.6,0.7)","overconfident","review"
303,"Healthcare",0.523661502031609,0.529955371739343,"medium",299.856161323842,1876283.88179,0.0659795233630575,0,0.274221368710001,0.725778631289999,-0.195823259550656,299.64216366408,1784283.55004943,-0.000713667709267874,-0.0490332687038839,280.071794722218,319.640527925465,1752487.56557571,2000080.1980043,TRUE,TRUE,"[0.5,0.6)","underconfident","review"
304,"Healthcare",0.198237312759738,0.516371417799965,"low",175.741311562015,3670144.34458688,0.209762401075568,0,0.0392980321702023,0.960701967829798,-0.444330550029833,222.400420974868,5522799.18138368,0.265498811851011,0.504790728334513,138.877392080597,212.605231043432,2900286.05457242,4440002.63460134,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
305,"Organizational Strategy",0.647009067551699,0.691527243615128,"medium",119.646204401506,3214198.28801882,0.187555585650261,1,0.124602598390721,0.875397401609279,-0.183870157994151,162.758704761502,2762883.58619282,0.360333205517495,-0.140412837474372,97.2058904641507,142.086518338861,2611357.44571338,3817039.13032425,FALSE,TRUE,"[0.6,0.7)","underconfident","review"
306,"Infrastructure",0.633077902602963,0.592211135828402,"high",292.533792954637,1752019.33830976,0.189414908131585,1,0.134631825558241,0.865368174441759,-0.273157038613357,348.858116341608,2426610.6123352,0.192539544980725,0.385036431547746,237.12353143675,347.944054472523,1420160.75629906,2083877.92032047,FALSE,FALSE,"[0.6,0.7)","underconfident","review"
307,"AI Governance",0.317158192209899,0.629635509971995,"high",93.6212102754507,111442.06286408,0.0822367878397927,0,0.100589318885852,0.899410681114148,-0.269775171142154,94.0483398507782,109606.724247187,0.00456231631775281,-0.0164689935714107,85.9221026687239,101.320317882178,102277.425583898,120606.700144262,TRUE,TRUE,"[0.3,0.4)","underconfident","acceptable"
308,"Financial Risk",0.300391542818397,0.598310336966533,"medium",85.3086898033507,4142627.33799405,0.0860678170109168,0,0.090235078996817,0.909764921003183,-0.31145458403665,60.587984601289,9489777.11024184,-0.289779449890118,1.29076292313491,77.9663570999149,92.6510225067866,3786080.44632316,4499174.22966495,FALSE,FALSE,"[0.3,0.4)","underconfident","review"
309,"Healthcare",0.400330158276483,0.585950834013056,"low",34.3283437925857,3253228.0321233,0.129132417915389,1,0.359603919072707,0.640396080927293,-0.0544452469142366,29.9983521078066,3738495.12152751,-0.12613459335356,0.149164794048418,29.8954417556183,38.761245829553,2833130.83030509,3673325.2339415,TRUE,FALSE,"[0.4,0.5)","approximately calibrated","review"
310,"Public Policy",0.361123987147585,0.939159704635385,"low",155.280653256923,485989.663656801,0.22130778968567,0,0.130410534093369,0.869589465906631,0.0695702387287542,201.7305460138,736794.600514627,0.29913509366825,0.516070516748563,120.915835103686,189.64547141016,378436.365382832,593542.96193077,FALSE,FALSE,"[0.3,0.4)","approximately calibrated","review"
311,"Public Policy",0.755148060387,0.530398712398019,"low",223.168899908196,1999419.61525474,0.0839997600531206,1,0.059952472332248,0.940047527667752,-0.409648815269733,297.734697814261,3165491.92605542,0.334122711259225,0.583205397158275,204.422765864589,241.915033951804,1831468.84732784,2167370.38318164,FALSE,FALSE,"[0.7,0.8)","underconfident","review"
312,"AI Governance",0.294140580773819,0.701454723428469,"low",299.096471554367,741370.805352926,0.273721684538759,0,0.0865186812579597,0.91348131874204,-0.212026595313571,386.4369880345,734433.135836725,0.29201453305763,-0.00935789414164895,217.227281520906,380.965661587827,538441.539643867,944300.071061986,FALSE,TRUE,"[0.2,0.3)","underconfident","review"
313,"Healthcare",0.491279023548122,0.652202358797658,"medium",33.4742035833187,3388001.24924164,0.289032516954467,1,0.258797031882152,0.741202968117848,-0.08900060932019,39.3319985461484,4888231.19009749,0.174994304143766,0.442806785030452,23.7990702685859,43.1493368980516,2408758.72072845,4367243.77775483,TRUE,FALSE,"[0.4,0.5)","approximately calibrated","review"
314,"Financial Risk",0.812322586018126,0.711048216014169,"high",324.855712953722,1603419.79714576,0.192617555102333,1,0.0352228117189235,0.964777188281077,-0.253728972266907,388.327211349166,1391185.36413411,0.195383660697652,-0.132363610197058,262.282799763551,387.428626143893,1294572.99601687,1912266.59827466,FALSE,TRUE,"[0.8,0.9)","underconfident","review"
315,"Healthcare",0.317993151093833,0.662508777834009,"medium",194.248213930987,3841247.75831588,0.156741586641874,0,0.101119644142585,0.898880355857415,-0.236371578023405,240.370776212412,6743901.26037071,0.237441371264352,0.755653809565111,163.801440677094,224.69498718488,3239164.4899929,4443331.02663885,FALSE,FALSE,"[0.3,0.4)","underconfident","review"
316,"Financial Risk",0.491318222403061,0.616734112405684,"medium",230.419889412588,3841711.98750846,0.151360998232849,0,0.241393595665303,0.758606404334697,-0.141872291929013,685.364908516276,6138293.81206518,1.9744173138156,0.597801665513755,195.543304938396,265.296473886779,3260226.62615608,4423197.34886084,FALSE,FALSE,"[0.4,0.5)","approximately calibrated","review"
317,"Organizational Strategy",0.809126764535904,0.682839282031637,"high",254.623120245524,4621531.71678074,0.292164499650244,0,0.65468612108834,0.34531387891166,0.337525403119977,306.058403386581,5362021.00029726,0.202005548794863,0.160225944317944,180.231283719606,329.014956771441,3271284.21512976,5971779.21843171,TRUE,TRUE,"[0.8,0.9)","overconfident","review"
318,"Financial Risk",0.380729320528917,0.740441645770334,"medium",169.81699736556,2332459.18708853,0.114282301929779,0,0.144954815510411,0.855045184489589,-0.114603538719256,149.873212851138,2461287.76559647,-0.117442805042009,0.0552329400750392,150.409919999821,189.2240747313,2065900.38203079,2599017.99214627,FALSE,TRUE,"[0.3,0.4)","approximately calibrated","review"
319,"Infrastructure",0.529576470667962,0.509626592423301,"low",293.012688811868,325187.160843052,0.060187525418587,0,0.280451238285135,0.719548761714865,-0.209922169291564,482.880626881589,229462.048384925,0.647985378515902,-0.294369286321018,275.376980156036,310.648397467701,305614.950334013,344759.371352091,FALSE,FALSE,"[0.5,0.6)","underconfident","review"
320,"AI Governance",0.755917063122615,0.51446082480019,"low",276.670559042832,3337250.50294306,0.158079496771097,1,0.0595764800746894,0.940423519925311,-0.425962695125121,514.480963126135,4385716.42696228,0.859543584637379,0.31417057937203,232.934616297963,320.406501787701,2809699.62283873,3864801.38304739,FALSE,FALSE,"[0.7,0.8)","underconfident","review"
321,"Organizational Strategy",0.252739275351632,0.828581940922886,"low",313.599897664972,2631549.51839242,0.104169817245565,0,0.0638771413052683,0.936122858694732,-0.107540917771846,483.963210212908,4111323.87667722,0.543250536165483,0.562320544584993,280.932253636984,346.26754169296,2357421.48598883,2905677.55079602,FALSE,FALSE,"[0.2,0.3)","approximately calibrated","review"
322,"Infrastructure",0.943839736515656,0.904028742813971,"high",251.600118533242,1133680.23366202,0.263211849448271,1,0.00315397519463093,0.996846024805369,-0.0928172819913983,291.203476061531,927329.333219582,0.157405957354728,-0.182018610111848,185.375986012703,317.824251053781,835282.162676889,1432078.30464714,TRUE,TRUE,"[0.9,1]","approximately calibrated","acceptable"
323,"AI Governance",0.912887520482764,0.878413459502626,"medium",274.820969322463,1390587.32227422,0.246692980942316,1,0.00758858408764092,0.992411415912359,-0.113997956409733,205.985629717277,2067449.75564857,-0.250473389184572,0.48674572429395,207.024565174848,342.617373470079,1047539.1904818,1733635.45406664,FALSE,FALSE,"[0.9,1]","approximately calibrated","review"
324,"Infrastructure",0.539691562135704,0.875715341062751,"high",330.331011414528,249646.553071216,0.188238871528301,0,0.291266982240476,0.708733017759524,0.166982323303227,499.38461934317,381458.792084705,0.511770321547251,0.527995429505839,268.149874595055,392.512148234001,202653.36764016,296639.738502272,FALSE,FALSE,"[0.5,0.6)","overconfident","review"
325,"Financial Risk",0.203175561816897,0.88471459077904,"medium",95.3286488587037,2608829.64488119,0.124317374324892,0,0.0412803089196118,0.958719691080388,-0.0740051003013481,161.073271983402,5815816.45002652,0.689662802439851,1.22928180130036,83.47764153465,107.179656182757,2284506.79336862,2933152.49639376,FALSE,FALSE,"[0.2,0.3)","approximately calibrated","review"
326,"Healthcare",0.578597694635391,0.949715422624722,"low",359.023385236505,3225266.42840821,0.27592987131793,1,0.177579902966607,0.822420097033393,0.127295325591329,300.925163882623,2848528.92672771,-0.161822944529395,-0.116808180050549,259.958108748069,458.088661724942,2335319.07785149,4115213.77896493,TRUE,TRUE,"[0.5,0.6)","approximately calibrated","acceptable"
327,"Public Policy",0.131835274002515,0.881989114158787,"low",302.511805244721,2298247.90921994,0.294118118193001,0,0.0173805394713182,0.982619460528682,-0.100630346369895,265.090551173499,3103947.90777761,-0.12370179749167,0.350571404993093,213.537602354977,391.486008134466,1622291.55901917,2974204.2594207,TRUE,FALSE,"[0.1,0.2)","approximately calibrated","review"
328,"Financial Risk",0.91096438014647,0.706088745414745,"medium",224.708640426397,1999357.85424896,0.255520626972429,0,0.829856101895642,0.170143898104358,0.535944847310387,219.631182586286,1108686.05092979,-0.0225957392224725,-0.445478932861544,167.290947738522,282.126333114273,1488480.68178901,2510235.0267089,TRUE,FALSE,"[0.9,1]","overconfident","review"
329,"Organizational Strategy",0.110306586150546,0.783934265936259,"low",205.950754926307,687106.02382198,0.114316241536289,0,0.0121675429481877,0.987832457051812,-0.203898191115553,188.150840047907,845454.816855017,-0.0864280147201668,0.230457582298919,182.40723868157,229.494271171044,608558.645641707,765653.402002253,TRUE,FALSE,"[0.1,0.2)","underconfident","review"
330,"Infrastructure",0.590138643956743,0.890872664125636,"medium",340.064035598189,4848072.61361275,0.13414173341589,1,0.167986331177617,0.832013668822383,0.0588589953032536,404.61898949334,7305895.79906442,0.189831758543933,0.506969136260548,294.447256390644,385.680814805733,4197743.74949663,5498401.47772887,FALSE,FALSE,"[0.5,0.6)","approximately calibrated","review"
331,"Public Policy",0.731139800942037,0.95520775408484,"high",40.4233437776566,273436.593590304,0.0538760785828345,1,0.0722858066374874,0.927714193362513,0.0274935607223278,27.0503637859579,504701.767526484,-0.330823201199165,0.845772582592546,38.2454925317106,42.6011950236025,258704.90218661,288168.284993998,FALSE,FALSE,"[0.7,0.8)","approximately calibrated","review"
332,"AI Governance",0.260367159219459,0.555523530496284,"medium",272.299828418763,2102617.0718018,0.116637677897234,0,0.067791057600011,0.932208942399989,-0.376685411903705,341.221634667654,1674607.46646874,0.253109987799542,-0.203560415766188,240.539408740184,304.060248097343,1857372.69903975,2347861.44456384,FALSE,FALSE,"[0.2,0.3)","underconfident","review"
333,"Infrastructure",0.352513512223959,0.593291701639537,"low",182.411944363266,4916749.98954404,0.16583452404011,0,0.124265776300471,0.875734223699529,-0.282442522059992,196.481147236292,7017105.03607722,0.0771287369483209,0.42718361743017,152.161746390553,212.66214233598,4101383.09520379,5732116.8838843,TRUE,FALSE,"[0.3,0.4)","underconfident","review"
334,"AI Governance",0.479938654578291,0.877871592955198,"medium",283.505465707276,4242763.55926413,0.200341848027892,0,0.23034111215842,0.76965888784158,0.108212705113618,505.871679146837,4939704.03736452,0.784345419531199,0.164265688710985,226.707456781472,340.30347463308,3392760.46705576,5092766.6514725,FALSE,TRUE,"[0.4,0.5)","approximately calibrated","review"
335,"Organizational Strategy",0.432726774178445,0.553892944452818,"medium",42.4826738762204,554152.464936487,0.136384053574875,0,0.187252461090883,0.812747538909117,-0.258854594456298,37.1123126350787,752282.570313935,-0.126412976188575,0.357537172373952,36.688714606282,48.2766331461587,478574.90546994,629730.024403034,TRUE,FALSE,"[0.4,0.5)","underconfident","review"
336,"Organizational Strategy",0.658486875146627,0.807019004896283,"high",262.290837557521,1382752.8699534,0.216900803043973,0,0.43360496474037,0.56639503525963,0.240623969636653,550.169910857341,2386908.00033222,1.09755672741213,0.72619999726535,205.399744260218,319.181930854823,1082832.66204915,1682673.07785765,FALSE,FALSE,"[0.6,0.7)","overconfident","review"
337,"Infrastructure",0.621856803493574,0.809806090786587,"medium",78.929475370096,3080915.85962102,0.161247719090898,1,0.142992277064097,0.857007722935903,-0.0472016321493153,89.9253017987065,3709325.04152737,0.139312042517091,0.203968303757459,66.2022774976269,91.6566732425652,2584125.20454616,3577706.51469588,TRUE,FALSE,"[0.6,0.7)","approximately calibrated","review"
338,"AI Governance",0.719486561312806,0.924643120034598,"medium",113.210899621481,2070840.80786444,0.08217673744075,0,0.517660911909726,0.482339088090274,0.442304031944324,140.255799656868,4408367.62704932,0.238889542666044,1.12878151246954,103.907597247856,122.514201995107,1900665.86651498,2241015.74921391,FALSE,FALSE,"[0.7,0.8)","overconfident","review"
339,"Infrastructure",0.372369352704845,0.8284616111801,"medium",119.726858430076,755348.562798463,0.101117176248226,1,0.393920229424135,0.606079770575865,0.222381840604235,112.599471768115,672140.127817847,-0.0595303907195061,-0.110158990271114,107.620416584556,131.833300275597,678969.849045126,831727.2765518,TRUE,FALSE,"[0.3,0.4)","overconfident","review"
