trial,strategy,realized_value,best_trial_value,regret,review_trigger
391,Immediate Action,-35.0,95.0,130.0,True
391,Staged Learning,-14.0,95.0,109.0,True
391,Delay Without Learning,95.0,95.0,0.0,False
391,Conservative Baseline,58.0,95.0,37.0,True
392,Immediate Action,-35.0,95.0,130.0,True
392,Staged Learning,-14.0,95.0,109.0,True
392,Delay Without Learning,95.0,95.0,0.0,False
392,Conservative Baseline,73.0,95.0,22.0,False
393,Immediate Action,125.0,151.0,26.0,True
393,Staged Learning,151.0,151.0,0.0,False
393,Delay Without Learning,95.0,151.0,56.0,False
393,Conservative Baseline,58.0,151.0,93.0,True
394,Immediate Action,125.0,125.0,0.0,True
394,Staged Learning,-14.0,125.0,139.0,True
394,Delay Without Learning,95.0,125.0,30.0,False
394,Conservative Baseline,73.0,125.0,52.0,False
395,Immediate Action,125.0,125.0,0.0,True
395,Staged Learning,-14.0,125.0,139.0,True
395,Delay Without Learning,20.0,125.0,105.0,True
395,Conservative Baseline,73.0,125.0,52.0,False
396,Immediate Action,125.0,151.0,26.0,True
396,Staged Learning,151.0,151.0,0.0,False
396,Delay Without Learning,95.0,151.0,56.0,False
396,Conservative Baseline,73.0,151.0,78.0,False
397,Immediate Action,125.0,125.0,0.0,True
397,Staged Learning,-14.0,125.0,139.0,True
397,Delay Without Learning,20.0,125.0,105.0,True
397,Conservative Baseline,73.0,125.0,52.0,False
398,Immediate Action,125.0,151.0,26.0,True
398,Staged Learning,151.0,151.0,0.0,False
398,Delay Without Learning,20.0,151.0,131.0,True
398,Conservative Baseline,73.0,151.0,78.0,False
399,Immediate Action,-35.0,95.0,130.0,True
399,Staged Learning,-14.0,95.0,109.0,True
399,Delay Without Learning,95.0,95.0,0.0,False
399,Conservative Baseline,58.0,95.0,37.0,True
400,Immediate Action,125.0,125.0,0.0,True
400,Staged Learning,-14.0,125.0,139.0,True
400,Delay Without Learning,20.0,125.0,105.0,True
400,Conservative Baseline,73.0,125.0,52.0,False
401,Immediate Action,125.0,151.0,26.0,True
401,Staged Learning,151.0,151.0,0.0,False
401,Delay Without Learning,95.0,151.0,56.0,False
401,Conservative Baseline,73.0,151.0,78.0,False
402,Immediate Action,125.0,125.0,0.0,True
402,Staged Learning,-14.0,125.0,139.0,True
402,Delay Without Learning,95.0,125.0,30.0,False
402,Conservative Baseline,73.0,125.0,52.0,False
403,Immediate Action,125.0,151.0,26.0,True
403,Staged Learning,151.0,151.0,0.0,False
403,Delay Without Learning,95.0,151.0,56.0,False
403,Conservative Baseline,73.0,151.0,78.0,False
404,Immediate Action,-35.0,73.0,108.0,True
404,Staged Learning,-14.0,73.0,87.0,True
404,Delay Without Learning,20.0,73.0,53.0,True
404,Conservative Baseline,73.0,73.0,0.0,False
405,Immediate Action,-35.0,151.0,186.0,True
405,Staged Learning,151.0,151.0,0.0,False
405,Delay Without Learning,95.0,151.0,56.0,False
405,Conservative Baseline,58.0,151.0,93.0,True
406,Immediate Action,125.0,125.0,0.0,True
406,Staged Learning,-14.0,125.0,139.0,True
406,Delay Without Learning,95.0,125.0,30.0,False
406,Conservative Baseline,73.0,125.0,52.0,False
407,Immediate Action,125.0,151.0,26.0,True
407,Staged Learning,151.0,151.0,0.0,False
407,Delay Without Learning,20.0,151.0,131.0,True
407,Conservative Baseline,73.0,151.0,78.0,False
408,Immediate Action,125.0,125.0,0.0,True
408,Staged Learning,-14.0,125.0,139.0,True
408,Delay Without Learning,95.0,125.0,30.0,False
408,Conservative Baseline,73.0,125.0,52.0,False
409,Immediate Action,-35.0,151.0,186.0,True
409,Staged Learning,151.0,151.0,0.0,False
409,Delay Without Learning,95.0,151.0,56.0,False
409,Conservative Baseline,73.0,151.0,78.0,False
410,Immediate Action,125.0,125.0,0.0,True
410,Staged Learning,-14.0,125.0,139.0,True
410,Delay Without Learning,20.0,125.0,105.0,True
410,Conservative Baseline,58.0,125.0,67.0,True
411,Immediate Action,-35.0,151.0,186.0,True
411,Staged Learning,151.0,151.0,0.0,False
411,Delay Without Learning,95.0,151.0,56.0,False
411,Conservative Baseline,58.0,151.0,93.0,True
412,Immediate Action,-35.0,151.0,186.0,True
412,Staged Learning,151.0,151.0,0.0,False
412,Delay Without Learning,95.0,151.0,56.0,False
412,Conservative Baseline,73.0,151.0,78.0,False
413,Immediate Action,-35.0,151.0,186.0,True
413,Staged Learning,151.0,151.0,0.0,False
413,Delay Without Learning,95.0,151.0,56.0,False
413,Conservative Baseline,73.0,151.0,78.0,False
414,Immediate Action,125.0,151.0,26.0,True
414,Staged Learning,151.0,151.0,0.0,False
414,Delay Without Learning,95.0,151.0,56.0,False
414,Conservative Baseline,73.0,151.0,78.0,False
415,Immediate Action,125.0,151.0,26.0,True
415,Staged Learning,151.0,151.0,0.0,False
415,Delay Without Learning,95.0,151.0,56.0,False
415,Conservative Baseline,73.0,151.0,78.0,False
416,Immediate Action,125.0,151.0,26.0,True
416,Staged Learning,151.0,151.0,0.0,False
416,Delay Without Learning,95.0,151.0,56.0,False
416,Conservative Baseline,73.0,151.0,78.0,False
417,Immediate Action,125.0,151.0,26.0,True
417,Staged Learning,151.0,151.0,0.0,False
417,Delay Without Learning,20.0,151.0,131.0,True
417,Conservative Baseline,73.0,151.0,78.0,False
418,Immediate Action,125.0,125.0,0.0,True
418,Staged Learning,-14.0,125.0,139.0,True
418,Delay Without Learning,95.0,125.0,30.0,False
418,Conservative Baseline,73.0,125.0,52.0,False
419,Immediate Action,-35.0,95.0,130.0,True
419,Staged Learning,-14.0,95.0,109.0,True
419,Delay Without Learning,95.0,95.0,0.0,False
419,Conservative Baseline,73.0,95.0,22.0,False
420,Immediate Action,125.0,151.0,26.0,True
420,Staged Learning,151.0,151.0,0.0,False
420,Delay Without Learning,20.0,151.0,131.0,True
420,Conservative Baseline,73.0,151.0,78.0,False
421,Immediate Action,125.0,125.0,0.0,True
421,Staged Learning,-14.0,125.0,139.0,True
421,Delay Without Learning,95.0,125.0,30.0,False
421,Conservative Baseline,73.0,125.0,52.0,False
422,Immediate Action,-35.0,151.0,186.0,True
422,Staged Learning,151.0,151.0,0.0,False
422,Delay Without Learning,20.0,151.0,131.0,True
422,Conservative Baseline,73.0,151.0,78.0,False
423,Immediate Action,125.0,125.0,0.0,True
423,Staged Learning,-14.0,125.0,139.0,True
423,Delay Without Learning,95.0,125.0,30.0,False
423,Conservative Baseline,73.0,125.0,52.0,False
424,Immediate Action,-35.0,151.0,186.0,True
424,Staged Learning,151.0,151.0,0.0,False
424,Delay Without Learning,95.0,151.0,56.0,False
424,Conservative Baseline,73.0,151.0,78.0,False
425,Immediate Action,125.0,151.0,26.0,True
425,Staged Learning,151.0,151.0,0.0,False
425,Delay Without Learning,95.0,151.0,56.0,False
425,Conservative Baseline,73.0,151.0,78.0,False
426,Immediate Action,125.0,151.0,26.0,True
426,Staged Learning,151.0,151.0,0.0,False
426,Delay Without Learning,20.0,151.0,131.0,True
426,Conservative Baseline,73.0,151.0,78.0,False
427,Immediate Action,-35.0,151.0,186.0,True
427,Staged Learning,151.0,151.0,0.0,False
427,Delay Without Learning,20.0,151.0,131.0,True
427,Conservative Baseline,58.0,151.0,93.0,True
428,Immediate Action,125.0,125.0,0.0,True
428,Staged Learning,-14.0,125.0,139.0,True
428,Delay Without Learning,20.0,125.0,105.0,True
428,Conservative Baseline,73.0,125.0,52.0,False
429,Immediate Action,-35.0,95.0,130.0,True
429,Staged Learning,-14.0,95.0,109.0,True
429,Delay Without Learning,95.0,95.0,0.0,False
429,Conservative Baseline,73.0,95.0,22.0,False
430,Immediate Action,-35.0,95.0,130.0,True
430,Staged Learning,-14.0,95.0,109.0,True
430,Delay Without Learning,95.0,95.0,0.0,False
430,Conservative Baseline,73.0,95.0,22.0,False
431,Immediate Action,125.0,151.0,26.0,True
431,Staged Learning,151.0,151.0,0.0,False
431,Delay Without Learning,20.0,151.0,131.0,True
431,Conservative Baseline,73.0,151.0,78.0,False
432,Immediate Action,125.0,151.0,26.0,True
432,Staged Learning,151.0,151.0,0.0,False
432,Delay Without Learning,20.0,151.0,131.0,True
432,Conservative Baseline,73.0,151.0,78.0,False
433,Immediate Action,125.0,151.0,26.0,True
433,Staged Learning,151.0,151.0,0.0,False
433,Delay Without Learning,20.0,151.0,131.0,True
433,Conservative Baseline,73.0,151.0,78.0,False
434,Immediate Action,-35.0,151.0,186.0,True
434,Staged Learning,151.0,151.0,0.0,False
434,Delay Without Learning,95.0,151.0,56.0,False
434,Conservative Baseline,73.0,151.0,78.0,False
435,Immediate Action,125.0,151.0,26.0,True
435,Staged Learning,151.0,151.0,0.0,False
435,Delay Without Learning,95.0,151.0,56.0,False
435,Conservative Baseline,73.0,151.0,78.0,False
436,Immediate Action,125.0,125.0,0.0,True
436,Staged Learning,-14.0,125.0,139.0,True
436,Delay Without Learning,95.0,125.0,30.0,False
436,Conservative Baseline,73.0,125.0,52.0,False
437,Immediate Action,125.0,151.0,26.0,True
437,Staged Learning,151.0,151.0,0.0,False
437,Delay Without Learning,20.0,151.0,131.0,True
437,Conservative Baseline,73.0,151.0,78.0,False
438,Immediate Action,-35.0,73.0,108.0,True
438,Staged Learning,-14.0,73.0,87.0,True
438,Delay Without Learning,20.0,73.0,53.0,True
438,Conservative Baseline,73.0,73.0,0.0,False
439,Immediate Action,125.0,125.0,0.0,True
439,Staged Learning,-14.0,125.0,139.0,True
439,Delay Without Learning,95.0,125.0,30.0,False
439,Conservative Baseline,73.0,125.0,52.0,False
440,Immediate Action,-35.0,73.0,108.0,True
440,Staged Learning,-14.0,73.0,87.0,True
440,Delay Without Learning,20.0,73.0,53.0,True
440,Conservative Baseline,73.0,73.0,0.0,False
441,Immediate Action,-35.0,95.0,130.0,True
441,Staged Learning,-14.0,95.0,109.0,True
441,Delay Without Learning,95.0,95.0,0.0,False
441,Conservative Baseline,73.0,95.0,22.0,False
442,Immediate Action,-35.0,73.0,108.0,True
442,Staged Learning,-14.0,73.0,87.0,True
442,Delay Without Learning,20.0,73.0,53.0,True
442,Conservative Baseline,73.0,73.0,0.0,False
443,Immediate Action,-35.0,95.0,130.0,True
443,Staged Learning,-14.0,95.0,109.0,True
443,Delay Without Learning,95.0,95.0,0.0,False
443,Conservative Baseline,73.0,95.0,22.0,False
444,Immediate Action,-35.0,151.0,186.0,True
444,Staged Learning,151.0,151.0,0.0,False
444,Delay Without Learning,20.0,151.0,131.0,True
444,Conservative Baseline,73.0,151.0,78.0,False
445,Immediate Action,-35.0,95.0,130.0,True
445,Staged Learning,-14.0,95.0,109.0,True
445,Delay Without Learning,95.0,95.0,0.0,False
445,Conservative Baseline,73.0,95.0,22.0,False
446,Immediate Action,-35.0,95.0,130.0,True
446,Staged Learning,-14.0,95.0,109.0,True
446,Delay Without Learning,95.0,95.0,0.0,False
446,Conservative Baseline,73.0,95.0,22.0,False
447,Immediate Action,-35.0,151.0,186.0,True
447,Staged Learning,151.0,151.0,0.0,False
447,Delay Without Learning,95.0,151.0,56.0,False
447,Conservative Baseline,73.0,151.0,78.0,False
448,Immediate Action,125.0,125.0,0.0,True
448,Staged Learning,-14.0,125.0,139.0,True
448,Delay Without Learning,95.0,125.0,30.0,False
448,Conservative Baseline,73.0,125.0,52.0,False
449,Immediate Action,-35.0,95.0,130.0,True
449,Staged Learning,-14.0,95.0,109.0,True
449,Delay Without Learning,95.0,95.0,0.0,False
449,Conservative Baseline,73.0,95.0,22.0,False
450,Immediate Action,125.0,125.0,0.0,True
450,Staged Learning,-14.0,125.0,139.0,True
450,Delay Without Learning,95.0,125.0,30.0,False
450,Conservative Baseline,73.0,125.0,52.0,False
451,Immediate Action,-35.0,151.0,186.0,True
451,Staged Learning,151.0,151.0,0.0,False
451,Delay Without Learning,95.0,151.0,56.0,False
451,Conservative Baseline,73.0,151.0,78.0,False
452,Immediate Action,-35.0,73.0,108.0,True
452,Staged Learning,-14.0,73.0,87.0,True
452,Delay Without Learning,20.0,73.0,53.0,True
452,Conservative Baseline,73.0,73.0,0.0,False
453,Immediate Action,125.0,125.0,0.0,True
453,Staged Learning,-14.0,125.0,139.0,True
453,Delay Without Learning,20.0,125.0,105.0,True
453,Conservative Baseline,73.0,125.0,52.0,False
454,Immediate Action,125.0,151.0,26.0,True
454,Staged Learning,151.0,151.0,0.0,False
454,Delay Without Learning,20.0,151.0,131.0,True
454,Conservative Baseline,73.0,151.0,78.0,False
455,Immediate Action,125.0,125.0,0.0,True
455,Staged Learning,-14.0,125.0,139.0,True
455,Delay Without Learning,95.0,125.0,30.0,False
455,Conservative Baseline,73.0,125.0,52.0,False
456,Immediate Action,-35.0,151.0,186.0,True
456,Staged Learning,151.0,151.0,0.0,False
456,Delay Without Learning,95.0,151.0,56.0,False
456,Conservative Baseline,73.0,151.0,78.0,False
457,Immediate Action,-35.0,58.0,93.0,True
457,Staged Learning,-14.0,58.0,72.0,True
457,Delay Without Learning,20.0,58.0,38.0,True
457,Conservative Baseline,58.0,58.0,0.0,True
458,Immediate Action,125.0,151.0,26.0,True
458,Staged Learning,151.0,151.0,0.0,False
458,Delay Without Learning,20.0,151.0,131.0,True
458,Conservative Baseline,73.0,151.0,78.0,False
459,Immediate Action,-35.0,151.0,186.0,True
459,Staged Learning,151.0,151.0,0.0,False
459,Delay Without Learning,95.0,151.0,56.0,False
459,Conservative Baseline,73.0,151.0,78.0,False
460,Immediate Action,125.0,151.0,26.0,True
460,Staged Learning,151.0,151.0,0.0,False
460,Delay Without Learning,20.0,151.0,131.0,True
460,Conservative Baseline,73.0,151.0,78.0,False
461,Immediate Action,125.0,125.0,0.0,True
461,Staged Learning,-14.0,125.0,139.0,True
461,Delay Without Learning,20.0,125.0,105.0,True
461,Conservative Baseline,73.0,125.0,52.0,False
462,Immediate Action,125.0,151.0,26.0,True
462,Staged Learning,151.0,151.0,0.0,False
462,Delay Without Learning,20.0,151.0,131.0,True
462,Conservative Baseline,73.0,151.0,78.0,False
463,Immediate Action,125.0,151.0,26.0,True
463,Staged Learning,151.0,151.0,0.0,False
463,Delay Without Learning,20.0,151.0,131.0,True
463,Conservative Baseline,73.0,151.0,78.0,False
464,Immediate Action,125.0,125.0,0.0,True
464,Staged Learning,-14.0,125.0,139.0,True
464,Delay Without Learning,95.0,125.0,30.0,False
464,Conservative Baseline,58.0,125.0,67.0,True
465,Immediate Action,125.0,151.0,26.0,True
465,Staged Learning,151.0,151.0,0.0,False
465,Delay Without Learning,20.0,151.0,131.0,True
465,Conservative Baseline,73.0,151.0,78.0,False
466,Immediate Action,125.0,151.0,26.0,True
466,Staged Learning,151.0,151.0,0.0,False
466,Delay Without Learning,95.0,151.0,56.0,False
466,Conservative Baseline,58.0,151.0,93.0,True
467,Immediate Action,125.0,151.0,26.0,True
467,Staged Learning,151.0,151.0,0.0,False
467,Delay Without Learning,20.0,151.0,131.0,True
467,Conservative Baseline,73.0,151.0,78.0,False
468,Immediate Action,-35.0,151.0,186.0,True
468,Staged Learning,151.0,151.0,0.0,False
468,Delay Without Learning,20.0,151.0,131.0,True
468,Conservative Baseline,58.0,151.0,93.0,True
469,Immediate Action,-35.0,151.0,186.0,True
469,Staged Learning,151.0,151.0,0.0,False
469,Delay Without Learning,95.0,151.0,56.0,False
469,Conservative Baseline,73.0,151.0,78.0,False
470,Immediate Action,125.0,151.0,26.0,True
470,Staged Learning,151.0,151.0,0.0,False
470,Delay Without Learning,95.0,151.0,56.0,False
470,Conservative Baseline,73.0,151.0,78.0,False
471,Immediate Action,125.0,151.0,26.0,True
471,Staged Learning,151.0,151.0,0.0,False
471,Delay Without Learning,20.0,151.0,131.0,True
471,Conservative Baseline,73.0,151.0,78.0,False
472,Immediate Action,125.0,151.0,26.0,True
472,Staged Learning,151.0,151.0,0.0,False
472,Delay Without Learning,20.0,151.0,131.0,True
472,Conservative Baseline,73.0,151.0,78.0,False
473,Immediate Action,125.0,151.0,26.0,True
473,Staged Learning,151.0,151.0,0.0,False
473,Delay Without Learning,95.0,151.0,56.0,False
473,Conservative Baseline,73.0,151.0,78.0,False
474,Immediate Action,125.0,125.0,0.0,True
474,Staged Learning,-14.0,125.0,139.0,True
474,Delay Without Learning,95.0,125.0,30.0,False
474,Conservative Baseline,73.0,125.0,52.0,False
475,Immediate Action,125.0,151.0,26.0,True
475,Staged Learning,151.0,151.0,0.0,False
475,Delay Without Learning,95.0,151.0,56.0,False
475,Conservative Baseline,73.0,151.0,78.0,False
476,Immediate Action,-35.0,151.0,186.0,True
476,Staged Learning,151.0,151.0,0.0,False
476,Delay Without Learning,20.0,151.0,131.0,True
476,Conservative Baseline,73.0,151.0,78.0,False
477,Immediate Action,-35.0,95.0,130.0,True
477,Staged Learning,-14.0,95.0,109.0,True
477,Delay Without Learning,95.0,95.0,0.0,False
477,Conservative Baseline,73.0,95.0,22.0,False
478,Immediate Action,-35.0,151.0,186.0,True
478,Staged Learning,151.0,151.0,0.0,False
478,Delay Without Learning,20.0,151.0,131.0,True
478,Conservative Baseline,73.0,151.0,78.0,False
479,Immediate Action,-35.0,95.0,130.0,True
479,Staged Learning,-14.0,95.0,109.0,True
479,Delay Without Learning,95.0,95.0,0.0,False
479,Conservative Baseline,73.0,95.0,22.0,False
480,Immediate Action,-35.0,58.0,93.0,True
480,Staged Learning,-14.0,58.0,72.0,True
480,Delay Without Learning,20.0,58.0,38.0,True
480,Conservative Baseline,58.0,58.0,0.0,True
481,Immediate Action,125.0,151.0,26.0,True
481,Staged Learning,151.0,151.0,0.0,False
481,Delay Without Learning,95.0,151.0,56.0,False
481,Conservative Baseline,58.0,151.0,93.0,True
482,Immediate Action,125.0,151.0,26.0,True
482,Staged Learning,151.0,151.0,0.0,False
482,Delay Without Learning,95.0,151.0,56.0,False
482,Conservative Baseline,73.0,151.0,78.0,False
483,Immediate Action,125.0,125.0,0.0,True
483,Staged Learning,-14.0,125.0,139.0,True
483,Delay Without Learning,95.0,125.0,30.0,False
483,Conservative Baseline,73.0,125.0,52.0,False
484,Immediate Action,-35.0,151.0,186.0,True
484,Staged Learning,151.0,151.0,0.0,False
484,Delay Without Learning,20.0,151.0,131.0,True
484,Conservative Baseline,73.0,151.0,78.0,False
485,Immediate Action,-35.0,151.0,186.0,True
485,Staged Learning,151.0,151.0,0.0,False
485,Delay Without Learning,20.0,151.0,131.0,True
485,Conservative Baseline,73.0,151.0,78.0,False
486,Immediate Action,-35.0,151.0,186.0,True
486,Staged Learning,151.0,151.0,0.0,False
486,Delay Without Learning,95.0,151.0,56.0,False
486,Conservative Baseline,58.0,151.0,93.0,True
487,Immediate Action,125.0,125.0,0.0,True
487,Staged Learning,-14.0,125.0,139.0,True
487,Delay Without Learning,95.0,125.0,30.0,False
487,Conservative Baseline,73.0,125.0,52.0,False
488,Immediate Action,-35.0,73.0,108.0,True
488,Staged Learning,-14.0,73.0,87.0,True
488,Delay Without Learning,20.0,73.0,53.0,True
488,Conservative Baseline,73.0,73.0,0.0,False
489,Immediate Action,125.0,151.0,26.0,True
489,Staged Learning,151.0,151.0,0.0,False
489,Delay Without Learning,95.0,151.0,56.0,False
489,Conservative Baseline,73.0,151.0,78.0,False
